t	y1	y2
0.399	0.352268	0.751061
0.4	0.353019	0.75034
0.401	0.353769	0.749619
0.402	0.354518	0.748897
0.403	0.355267	0.748176
0.404	0.356015	0.747453
0.405	0.356762	0.746731
0.406	0.357508	0.746008
0.407	0.358254	0.745285
0.408	0.358999	0.744562
0.409	0.359743	0.743838
0.41	0.360486	0.743114
0.411	0.361229	0.742389
0.412	0.361971	0.741665
0.413	0.362712	0.740939
0.414	0.363453	0.740214
0.415	0.364193	0.739488
0.416	0.364932	0.738762
0.417	0.36567	0.738036
0.418	0.366408	0.737309
0.419	0.367145	0.736582
0.42	0.367881	0.735854
0.421	0.368617	0.735127
0.422	0.369351	0.734399
0.423	0.370086	0.73367
0.424	0.370819	0.732942
0.425	0.371551	0.732213
0.426	0.372283	0.731483
0.427	0.373014	0.730754
0.428	0.373745	0.730024
0.429	0.374474	0.729293
0.43	0.375203	0.728563
0.431	0.375932	0.727832
0.432	0.376659	0.727101
0.433	0.377386	0.726369
0.434	0.378112	0.725637
0.435	0.378837	0.724905
0.436	0.379562	0.724173
0.437	0.380285	0.72344
0.438	0.381008	0.722707
0.439	0.381731	0.721974
0.44	0.382452	0.72124
0.441	0.383173	0.720506
0.442	0.383893	0.719772
0.443	0.384613	0.719037
0.444	0.385331	0.718302
0.445	0.386049	0.717567
0.446	0.386767	0.716832
0.447	0.387483	0.716096
0.448	0.388199	0.71536
0.449	0.388914	0.714623
0.45	0.389628	0.713887
0.451	0.390342	0.71315
0.452	0.391054	0.712413
0.453	0.391766	0.711675
0.454	0.392478	0.710937
0.455	0.393188	0.710199
0.456	0.393898	0.709461
0.457	0.394607	0.708722
0.458	0.395316	0.707983
0.459	0.396023	0.707244
0.46	0.39673	0.706504
0.461	0.397436	0.705765
0.462	0.398142	0.705025
0.463	0.398846	0.704284
0.464	0.39955	0.703544
0.465	0.400253	0.702803
0.466	0.400956	0.702062
0.467	0.401657	0.70132
0.468	0.402358	0.700578
0.469	0.403059	0.699836
0.47	0.403758	0.699094
0.471	0.404457	0.698351
0.472	0.405155	0.697609
0.473	0.405852	0.696866
0.474	0.406548	0.696122
0.475	0.407244	0.695379
0.476	0.407939	0.694635
0.477	0.408633	0.69389
0.478	0.409327	0.693146
0.479	0.41002	0.692401
0.48	0.410712	0.691656
0.481	0.411403	0.690911
0.482	0.412094	0.690166
0.483	0.412783	0.68942
0.484	0.413472	0.688674
0.485	0.414161	0.687928
0.486	0.414848	0.687181
0.487	0.415535	0.686434
0.488	0.416221	0.685687
0.489	0.416907	0.68494
0.49	0.417591	0.684193
0.491	0.418275	0.683445
0.492	0.418958	0.682697
0.493	0.41964	0.681948
0.494	0.420322	0.6812
0.495	0.421003	0.680451
0.496	0.421683	0.679702
