t	y1
12.547	-0.0388649
12.548	-0.036859
12.549	-0.034853
12.55	-0.032847
12.551	-0.030841
12.552	-0.0288349
12.553	-0.0268288
12.554	-0.0248227
12.555	-0.0228166
12.556	-0.0208104
12.557	-0.0188042
12.558	-0.016798
12.559	-0.0147917
12.56	-0.0127855
12.561	-0.0107792
12.562	-0.00877295
12.563	-0.00676667
12.564	-0.00476038
12.565	-0.00275408
12.566	-0.00074778
12.567	0.00125852
12.568	0.00326483
12.569	0.00527113
12.57	0.00727742
12.571	0.00928371
12.572	0.01129
12.573	0.0132963
12.574	0.0153025
12.575	0.0173088
12.576	0.019315
12.577	0.0213212
12.578	0.0233274
12.579	0.0253336
12.58	0.0273397
12.581	0.0293458
12.582	0.0313519
12.583	0.033358
12.584	0.035364
12.585	0.03737
12.586	0.0393759
12.587	0.0413819
12.588	0.0433877
12.589	0.0453936
12.59	0.0473994
12.591	0.0494051
12.592	0.0514108
12.593	0.0534164
12.594	0.055422
12.595	0.0574276
12.596	0.059433
12.597	0.0614385
12.598	0.0634438
12.599	0.0654491
12.6	0.0674544
12.601	0.0694595
12.602	0.0714646
12.603	0.0734697
12.604	0.0754746
12.605	0.0774795
12.606	0.0794843
12.607	0.081489
12.608	0.0834937
12.609	0.0854982
12.61	0.0875027
12.611	0.0895071
12.612	0.0915114
12.613	0.0935156
12.614	0.0955198
12.615	0.0975238
12.616	0.0995277
12.617	0.101532
12.618	0.103535
12.619	0.105539
12.62	0.107542
12.621	0.109546
12.622	0.111549
12.623	0.113552
12.624	0.115555
12.625	0.117558
12.626	0.119561
12.627	0.121564
12.628	0.123567
12.629	0.125569
12.63	0.127572
12.631	0.129574
12.632	0.131576
12.633	0.133578
12.634	0.13558
12.635	0.137581
12.636	0.139583
12.637	0.141584
12.638	0.143586
12.639	0.145587
12.64	0.147588
12.641	0.149589
12.642	0.151589
12.643	0.15359
12.644	0.15559
12.645	0.157591
12.646	0.159591
12.647	0.161591
12.648	0.163591
12.649	0.16559
12.65	0.16759
12.651	0.169589
12.652	0.171588
12.653	0.173587
12.654	0.175586
12.655	0.177584
12.656	0.179583
12.657	0.181581
12.658	0.183579
12.659	0.185577
12.66	0.187575
12.661	0.189572
12.662	0.19157
12.663	0.193567
12.664	0.195564
12.665	0.19756
12.666	0.199557
12.667	0.201553
12.668	0.203549
12.669	0.205545
12.67	0.207541
12.671	0.209537
12.672	0.211532
12.673	0.213527
12.674	0.215522
12.675	0.217517
12.676	0.219511
12.677	0.221506
12.678	0.2235
12.679	0.225493
12.68	0.227487
12.681	0.22948
12.682	0.231473
12.683	0.233466
12.684	0.235459
12.685	0.237451
12.686	0.239444
12.687	0.241436
12.688	0.243427
12.689	0.245419
12.69	0.24741
12.691	0.249401
12.692	0.251392
12.693	0.253382
12.694	0.255373
12.695	0.257363
12.696	0.259352
12.697	0.261342
12.698	0.263331
12.699	0.26532
12.7	0.267309
12.701	0.269297
12.702	0.271285
12.703	0.273273
12.704	0.275261
12.705	0.277248
12.706	0.279235
12.707	0.281222
12.708	0.283208
12.709	0.285195
12.71	0.28718
12.711	0.289166
12.712	0.291151
12.713	0.293136
12.714	0.295121
12.715	0.297106
12.716	0.29909
12.717	0.301074
12.718	0.303057
12.719	0.305041
12.72	0.307024
12.721	0.309006
12.722	0.310989
12.723	0.312971
12.724	0.314953
12.725	0.316934
12.726	0.318915
12.727	0.320896
12.728	0.322876
12.729	0.324856
12.73	0.326836
12.731	0.328816
12.732	0.330795
12.733	0.332774
12.734	0.334752
12.735	0.336731
12.736	0.338708
12.737	0.340686
12.738	0.342663
12.739	0.34464
12.74	0.346616
12.741	0.348592
12.742	0.350568
12.743	0.352544
12.744	0.354519
12.745	0.356494
12.746	0.358468
12.747	0.360442
12.748	0.362416
12.749	0.364389
12.75	0.366362
12.751	0.368334
12.752	0.370307
12.753	0.372278
12.754	0.37425
12.755	0.376221
12.756	0.378192
12.757	0.380162
12.758	0.382132
12.759	0.384102
12.76	0.386071
12.761	0.38804
12.762	0.390008
12.763	0.391976
12.764	0.393944
12.765	0.395911
12.766	0.397878
12.767	0.399844
12.768	0.40181
12.769	0.403776
12.77	0.405741
12.771	0.407706
12.772	0.409671
12.773	0.411635
12.774	0.413598
12.775	0.415561
12.776	0.417524
12.777	0.419487
12.778	0.421449
12.779	0.42341
12.78	0.425371
12.781	0.427332
12.782	0.429292
12.783	0.431252
12.784	0.433211
12.785	0.43517
12.786	0.437129
12.787	0.439087
12.788	0.441045
12.789	0.443002
12.79	0.444959
12.791	0.446915
12.792	0.448871
12.793	0.450826
12.794	0.452781
12.795	0.454736
12.796	0.45669
12.797	0.458644
12.798	0.460597
12.799	0.46255
12.8	0.464502
12.801	0.466454
12.802	0.468405
12.803	0.470356
12.804	0.472306
12.805	0.474256
12.806	0.476206
12.807	0.478155
12.808	0.480103
12.809	0.482051
12.81	0.483999
12.811	0.485946
12.812	0.487892
12.813	0.489838
12.814	0.491784
12.815	0.493729
12.816	0.495674
12.817	0.497618
12.818	0.499561
12.819	0.501505
12.82	0.503447
12.821	0.505389
12.822	0.507331
12.823	0.509272
12.824	0.511213
12.825	0.513153
12.826	0.515092
12.827	0.517031
12.828	0.51897
12.829	0.520908
12.83	0.522845
12.831	0.524782
12.832	0.526719
12.833	0.528655
12.834	0.53059
12.835	0.532525
12.836	0.534459
12.837	0.536393
12.838	0.538326
12.839	0.540259
12.84	0.542191
12.841	0.544123
12.842	0.546054
12.843	0.547985
12.844	0.549915
12.845	0.551844
12.846	0.553773
12.847	0.555702
12.848	0.557629
12.849	0.559557
12.85	0.561483
12.851	0.563409
12.852	0.565335
12.853	0.56726
12.854	0.569185
12.855	0.571108
12.856	0.573032
12.857	0.574954
12.858	0.576877
12.859	0.578798
12.86	0.580719
12.861	0.58264
12.862	0.58456
12.863	0.586479
12.864	0.588397
12.865	0.590316
12.866	0.592233
12.867	0.59415
12.868	0.596066
12.869	0.597982
12.87	0.599897
12.871	0.601812
12.872	0.603726
12.873	0.605639
12.874	0.607552
12.875	0.609464
12.876	0.611375
12.877	0.613286
12.878	0.615196
12.879	0.617106
12.88	0.619015
12.881	0.620924
12.882	0.622831
12.883	0.624739
12.884	0.626645
12.885	0.628551
12.886	0.630456
12.887	0.632361
12.888	0.634265
12.889	0.636169
12.89	0.638071
12.891	0.639973
12.892	0.641875
12.893	0.643776
12.894	0.645676
12.895	0.647576
12.896	0.649475
12.897	0.651373
12.898	0.653271
12.899	0.655167
12.9	0.657064
12.901	0.658959
12.902	0.660855
12.903	0.662749
12.904	0.664643
12.905	0.666536
12.906	0.668428
12.907	0.67032
12.908	0.672211
12.909	0.674101
12.91	0.675991
12.911	0.67788
12.912	0.679768
12.913	0.681656
12.914	0.683543
12.915	0.685429
12.916	0.687315
12.917	0.689199
12.918	0.691084
12.919	0.692967
12.92	0.69485
12.921	0.696732
12.922	0.698614
12.923	0.700494
12.924	0.702375
12.925	0.704254
12.926	0.706133
12.927	0.70801
12.928	0.709888
12.929	0.711764
12.93	0.71364
12.931	0.715515
12.932	0.71739
12.933	0.719263
12.934	0.721136
12.935	0.723008
12.936	0.72488
12.937	0.726751
12.938	0.728621
12.939	0.73049
12.94	0.732359
12.941	0.734227
12.942	0.736094
12.943	0.73796
12.944	0.739826
12.945	0.741691
12.946	0.743555
12.947	0.745418
12.948	0.747281
12.949	0.749143
12.95	0.751004
12.951	0.752865
12.952	0.754725
12.953	0.756583
12.954	0.758442
12.955	0.760299
12.956	0.762156
12.957	0.764012
12.958	0.765867
12.959	0.767721
12.96	0.769575
12.961	0.771428
12.962	0.77328
12.963	0.775131
12.964	0.776982
12.965	0.778831
12.966	0.78068
12.967	0.782529
12.968	0.784376
12.969	0.786223
12.97	0.788069
12.971	0.789914
12.972	0.791758
12.973	0.793601
12.974	0.795444
12.975	0.797286
12.976	0.799127
12.977	0.800967
12.978	0.802807
12.979	0.804646
12.98	0.806484
12.981	0.808321
12.982	0.810157
12.983	0.811992
12.984	0.813827
12.985	0.815661
12.986	0.817494
12.987	0.819326
12.988	0.821158
12.989	0.822988
12.99	0.824818
12.991	0.826647
12.992	0.828475
12.993	0.830302
12.994	0.832129
12.995	0.833954
12.996	0.835779
12.997	0.837603
12.998	0.839426
12.999	0.841249
13	0.84307
13.001	0.844891
13.002	0.84671
13.003	0.848529
13.004	0.850347
13.005	0.852165
13.006	0.853981
13.007	0.855797
13.008	0.857611
13.009	0.859425
13.01	0.861238
13.011	0.86305
13.012	0.864861
13.013	0.866672
13.014	0.868481
13.015	0.87029
13.016	0.872097
13.017	0.873904
13.018	0.87571
13.019	0.877515
13.02	0.87932
13.021	0.881123
13.022	0.882926
13.023	0.884727
13.024	0.886528
13.025	0.888328
13.026	0.890127
13.027	0.891925
13.028	0.893722
13.029	0.895518
13.03	0.897314
13.031	0.899108
13.032	0.900902
13.033	0.902694
13.034	0.904486
13.035	0.906277
13.036	0.908067
13.037	0.909856
13.038	0.911644
13.039	0.913432
13.04	0.915218
13.041	0.917003
13.042	0.918788
13.043	0.920572
13.044	0.922354
13.045	0.924136
13.046	0.925917
13.047	0.927697
13.048	0.929476
13.049	0.931254
13.05	0.933031
13.051	0.934807
13.052	0.936582
13.053	0.938357
13.054	0.94013
13.055	0.941902
13.056	0.943674
13.057	0.945445
13.058	0.947214
13.059	0.948983
13.06	0.950751
13.061	0.952517
13.062	0.954283
13.063	0.956048
13.064	0.957812
13.065	0.959575
13.066	0.961337
13.067	0.963098
13.068	0.964858
13.069	0.966617
13.07	0.968375
13.071	0.970132
13.072	0.971889
13.073	0.973644
13.074	0.975398
13.075	0.977151
13.076	0.978904
13.077	0.980655
13.078	0.982405
13.079	0.984155
13.08	0.985903
13.081	0.987651
13.082	0.989397
13.083	0.991142
13.084	0.992887
13.085	0.99463
13.086	0.996373
13.087	0.998114
13.088	0.999855
13.089	1.00159
13.09	1.00333
13.091	1.00507
13.092	1.00681
13.093	1.00854
13.094	1.01028
13.095	1.01201
13.096	1.01374
13.097	1.01547
13.098	1.0172
13.099	1.01893
13.1	1.02066
13.101	1.02239
13.102	1.02412
13.103	1.02584
13.104	1.02757
13.105	1.02929
13.106	1.03101
13.107	1.03273
13.108	1.03445
13.109	1.03617
13.11	1.03789
13.111	1.03961
13.112	1.04132
13.113	1.04304
13.114	1.04475
13.115	1.04646
13.116	1.04818
13.117	1.04989
13.118	1.0516
13.119	1.0533
13.12	1.05501
13.121	1.05672
13.122	1.05842
13.123	1.06013
13.124	1.06183
13.125	1.06353
13.126	1.06524
13.127	1.06694
13.128	1.06864
13.129	1.07033
13.13	1.07203
13.131	1.07373
13.132	1.07542
13.133	1.07712
13.134	1.07881
13.135	1.0805
13.136	1.08219
13.137	1.08388
13.138	1.08557
13.139	1.08726
13.14	1.08894
13.141	1.09063
13.142	1.09231
13.143	1.09399
13.144	1.09568
13.145	1.09736
13.146	1.09904
13.147	1.10071
13.148	1.10239
13.149	1.10407
13.15	1.10574
13.151	1.10742
13.152	1.10909
13.153	1.11076
13.154	1.11243
13.155	1.1141
13.156	1.11577
13.157	1.11744
13.158	1.11911
13.159	1.12077
13.16	1.12244
13.161	1.1241
13.162	1.12576
13.163	1.12742
13.164	1.12908
13.165	1.13074
13.166	1.1324
13.167	1.13405
13.168	1.13571
13.169	1.13736
13.17	1.13901
13.171	1.14067
13.172	1.14232
13.173	1.14397
13.174	1.14562
13.175	1.14726
13.176	1.14891
13.177	1.15055
13.178	1.1522
13.179	1.15384
13.18	1.15548
13.181	1.15712
13.182	1.15876
13.183	1.1604
13.184	1.16203
13.185	1.16367
13.186	1.1653
13.187	1.16694
13.188	1.16857
13.189	1.1702
13.19	1.17183
13.191	1.17346
13.192	1.17509
13.193	1.17671
13.194	1.17834
13.195	1.17996
13.196	1.18158
13.197	1.18321
13.198	1.18483
13.199	1.18645
13.2	1.18806
13.201	1.18968
13.202	1.1913
13.203	1.19291
13.204	1.19452
13.205	1.19614
13.206	1.19775
13.207	1.19936
13.208	1.20097
13.209	1.20257
13.21	1.20418
13.211	1.20578
13.212	1.20739
13.213	1.20899
13.214	1.21059
13.215	1.21219
13.216	1.21379
13.217	1.21539
13.218	1.21698
13.219	1.21858
13.22	1.22017
13.221	1.22177
13.222	1.22336
13.223	1.22495
13.224	1.22654
13.225	1.22812
13.226	1.22971
13.227	1.2313
13.228	1.23288
13.229	1.23446
13.23	1.23604
13.231	1.23763
13.232	1.2392
13.233	1.24078
13.234	1.24236
13.235	1.24393
13.236	1.24551
13.237	1.24708
13.238	1.24865
13.239	1.25022
13.24	1.25179
13.241	1.25336
13.242	1.25493
13.243	1.25649
13.244	1.25806
13.245	1.25962
13.246	1.26118
13.247	1.26274
13.248	1.2643
13.249	1.26586
13.25	1.26742
13.251	1.26897
13.252	1.27053
13.253	1.27208
13.254	1.27363
13.255	1.27518
13.256	1.27673
13.257	1.27828
13.258	1.27982
13.259	1.28137
13.26	1.28291
13.261	1.28446
13.262	1.286
13.263	1.28754
13.264	1.28908
13.265	1.29061
13.266	1.29215
13.267	1.29369
13.268	1.29522
13.269	1.29675
13.27	1.29828
13.271	1.29981
13.272	1.30134
13.273	1.30287
13.274	1.30439
13.275	1.30592
13.276	1.30744
13.277	1.30896
13.278	1.31048
13.279	1.312
13.28	1.31352
13.281	1.31504
13.282	1.31655
13.283	1.31807
13.284	1.31958
13.285	1.32109
13.286	1.3226
13.287	1.32411
13.288	1.32562
13.289	1.32712
13.29	1.32863
13.291	1.33013
13.292	1.33163
13.293	1.33314
13.294	1.33463
13.295	1.33613
13.296	1.33763
13.297	1.33913
13.298	1.34062
13.299	1.34211
13.3	1.3436
13.301	1.34509
13.302	1.34658
13.303	1.34807
13.304	1.34956
13.305	1.35104
13.306	1.35252
13.307	1.35401
13.308	1.35549
13.309	1.35697
13.31	1.35844
13.311	1.35992
13.312	1.3614
13.313	1.36287
13.314	1.36434
13.315	1.36581
13.316	1.36728
13.317	1.36875
13.318	1.37022
13.319	1.37168
13.32	1.37315
13.321	1.37461
13.322	1.37607
13.323	1.37753
13.324	1.37899
13.325	1.38045
13.326	1.38191
13.327	1.38336
13.328	1.38481
13.329	1.38627
13.33	1.38772
13.331	1.38917
13.332	1.39061
13.333	1.39206
13.334	1.3935
13.335	1.39495
13.336	1.39639
13.337	1.39783
13.338	1.39927
13.339	1.40071
13.34	1.40215
13.341	1.40358
13.342	1.40501
13.343	1.40645
13.344	1.40788
13.345	1.40931
13.346	1.41074
13.347	1.41216
13.348	1.41359
13.349	1.41501
13.35	1.41643
13.351	1.41786
13.352	1.41927
13.353	1.42069
13.354	1.42211
13.355	1.42353
13.356	1.42494
13.357	1.42635
13.358	1.42776
13.359	1.42917
13.36	1.43058
13.361	1.43199
13.362	1.43339
13.363	1.4348
13.364	1.4362
13.365	1.4376
13.366	1.439
13.367	1.4404
13.368	1.4418
13.369	1.44319
13.37	1.44459
13.371	1.44598
13.372	1.44737
13.373	1.44876
13.374	1.45015
13.375	1.45153
13.376	1.45292
13.377	1.4543
13.378	1.45568
13.379	1.45707
13.38	1.45845
13.381	1.45982
13.382	1.4612
13.383	1.46257
13.384	1.46395
13.385	1.46532
13.386	1.46669
13.387	1.46806
13.388	1.46943
13.389	1.47079
13.39	1.47216
13.391	1.47352
13.392	1.47488
13.393	1.47624
13.394	1.4776
13.395	1.47896
13.396	1.48032
13.397	1.48167
13.398	1.48302
13.399	1.48438
13.4	1.48573
13.401	1.48707
13.402	1.48842
13.403	1.48977
13.404	1.49111
13.405	1.49245
13.406	1.49379
13.407	1.49513
13.408	1.49647
13.409	1.49781
13.41	1.49914
13.411	1.50048
13.412	1.50181
13.413	1.50314
13.414	1.50447
13.415	1.5058
13.416	1.50712
13.417	1.50845
13.418	1.50977
13.419	1.51109
13.42	1.51241
13.421	1.51373
13.422	1.51505
13.423	1.51636
13.424	1.51768
13.425	1.51899
13.426	1.5203
13.427	1.52161
13.428	1.52292
13.429	1.52423
13.43	1.52553
13.431	1.52683
13.432	1.52814
13.433	1.52944
13.434	1.53073
13.435	1.53203
13.436	1.53333
13.437	1.53462
13.438	1.53591
13.439	1.53721
13.44	1.53849
13.441	1.53978
13.442	1.54107
13.443	1.54235
13.444	1.54364
13.445	1.54492
13.446	1.5462
13.447	1.54748
13.448	1.54876
13.449	1.55003
13.45	1.55131
13.451	1.55258
13.452	1.55385
13.453	1.55512
13.454	1.55639
13.455	1.55765
13.456	1.55892
13.457	1.56018
13.458	1.56144
13.459	1.5627
13.46	1.56396
13.461	1.56522
13.462	1.56647
13.463	1.56773
13.464	1.56898
13.465	1.57023
13.466	1.57148
13.467	1.57273
13.468	1.57397
13.469	1.57522
13.47	1.57646
13.471	1.5777
13.472	1.57894
13.473	1.58018
13.474	1.58142
13.475	1.58265
13.476	1.58389
13.477	1.58512
13.478	1.58635
13.479	1.58758
13.48	1.5888
13.481	1.59003
13.482	1.59125
13.483	1.59248
13.484	1.5937
13.485	1.59492
13.486	1.59613
13.487	1.59735
13.488	1.59856
13.489	1.59978
13.49	1.60099
13.491	1.6022
13.492	1.6034
13.493	1.60461
13.494	1.60582
13.495	1.60702
13.496	1.60822
13.497	1.60942
13.498	1.61062
13.499	1.61181
13.5	1.61301
13.501	1.6142
13.502	1.6154
13.503	1.61659
13.504	1.61777
13.505	1.61896
13.506	1.62015
13.507	1.62133
13.508	1.62251
13.509	1.62369
13.51	1.62487
13.511	1.62605
13.512	1.62722
13.513	1.6284
13.514	1.62957
13.515	1.63074
13.516	1.63191
13.517	1.63308
13.518	1.63424
13.519	1.63541
13.52	1.63657
13.521	1.63773
13.522	1.63889
13.523	1.64005
13.524	1.64121
13.525	1.64236
13.526	1.64351
13.527	1.64466
13.528	1.64581
13.529	1.64696
13.53	1.64811
13.531	1.64925
13.532	1.65039
13.533	1.65154
13.534	1.65268
13.535	1.65381
13.536	1.65495
13.537	1.65608
13.538	1.65722
13.539	1.65835
13.54	1.65948
13.541	1.66061
13.542	1.66173
13.543	1.66286
13.544	1.66398
13.545	1.6651
13.546	1.66622
13.547	1.66734
13.548	1.66846
13.549	1.66957
13.55	1.67068
13.551	1.6718
13.552	1.67291
13.553	1.67401
13.554	1.67512
13.555	1.67622
13.556	1.67733
13.557	1.67843
13.558	1.67953
13.559	1.68063
13.56	1.68172
13.561	1.68282
13.562	1.68391
13.563	1.685
13.564	1.68609
13.565	1.68718
13.566	1.68826
13.567	1.68935
13.568	1.69043
13.569	1.69151
13.57	1.69259
13.571	1.69367
13.572	1.69475
13.573	1.69582
13.574	1.69689
13.575	1.69796
13.576	1.69903
13.577	1.7001
13.578	1.70117
13.579	1.70223
13.58	1.70329
13.581	1.70435
13.582	1.70541
13.583	1.70647
13.584	1.70753
13.585	1.70858
13.586	1.70963
13.587	1.71068
13.588	1.71173
13.589	1.71278
13.59	1.71382
13.591	1.71487
13.592	1.71591
13.593	1.71695
13.594	1.71799
13.595	1.71903
13.596	1.72006
13.597	1.72109
13.598	1.72213
13.599	1.72316
13.6	1.72418
13.601	1.72521
13.602	1.72623
13.603	1.72726
13.604	1.72828
13.605	1.7293
13.606	1.73032
13.607	1.73133
13.608	1.73235
13.609	1.73336
13.61	1.73437
13.611	1.73538
13.612	1.73639
13.613	1.73739
13.614	1.7384
13.615	1.7394
13.616	1.7404
13.617	1.7414
13.618	1.7424
13.619	1.74339
13.62	1.74438
13.621	1.74538
13.622	1.74637
13.623	1.74735
13.624	1.74834
13.625	1.74933
13.626	1.75031
13.627	1.75129
13.628	1.75227
13.629	1.75325
13.63	1.75422
13.631	1.7552
13.632	1.75617
13.633	1.75714
13.634	1.75811
13.635	1.75908
13.636	1.76004
13.637	1.76101
13.638	1.76197
13.639	1.76293
13.64	1.76389
13.641	1.76484
13.642	1.7658
13.643	1.76675
13.644	1.7677
13.645	1.76865
13.646	1.7696
13.647	1.77055
13.648	1.77149
13.649	1.77243
13.65	1.77337
13.651	1.77431
13.652	1.77525
13.653	1.77619
13.654	1.77712
13.655	1.77805
13.656	1.77898
13.657	1.77991
13.658	1.78084
13.659	1.78176
13.66	1.78268
13.661	1.78361
13.662	1.78453
13.663	1.78544
13.664	1.78636
13.665	1.78727
13.666	1.78819
13.667	1.7891
13.668	1.79
13.669	1.79091
13.67	1.79182
13.671	1.79272
13.672	1.79362
13.673	1.79452
13.674	1.79542
13.675	1.79632
13.676	1.79721
13.677	1.7981
13.678	1.79899
13.679	1.79988
13.68	1.80077
13.681	1.80166
13.682	1.80254
13.683	1.80342
13.684	1.8043
13.685	1.80518
13.686	1.80606
13.687	1.80693
13.688	1.8078
13.689	1.80867
13.69	1.80954
13.691	1.81041
13.692	1.81128
13.693	1.81214
13.694	1.813
13.695	1.81386
13.696	1.81472
13.697	1.81558
13.698	1.81643
13.699	1.81728
13.7	1.81813
13.701	1.81898
13.702	1.81983
13.703	1.82068
13.704	1.82152
13.705	1.82236
13.706	1.8232
13.707	1.82404
13.708	1.82488
13.709	1.82571
13.71	1.82654
13.711	1.82738
13.712	1.8282
13.713	1.82903
13.714	1.82986
13.715	1.83068
13.716	1.8315
13.717	1.83232
13.718	1.83314
13.719	1.83396
13.72	1.83477
13.721	1.83559
13.722	1.8364
13.723	1.8372
13.724	1.83801
13.725	1.83882
13.726	1.83962
13.727	1.84042
13.728	1.84122
13.729	1.84202
13.73	1.84282
13.731	1.84361
13.732	1.8444
13.733	1.84519
13.734	1.84598
13.735	1.84677
13.736	1.84755
13.737	1.84834
13.738	1.84912
13.739	1.8499
13.74	1.85068
13.741	1.85145
13.742	1.85223
13.743	1.853
13.744	1.85377
13.745	1.85454
13.746	1.8553
13.747	1.85607
13.748	1.85683
13.749	1.85759
13.75	1.85835
13.751	1.85911
13.752	1.85986
13.753	1.86062
13.754	1.86137
13.755	1.86212
13.756	1.86287
13.757	1.86361
13.758	1.86436
13.759	1.8651
13.76	1.86584
13.761	1.86658
13.762	1.86732
13.763	1.86805
13.764	1.86878
13.765	1.86951
13.766	1.87024
13.767	1.87097
13.768	1.8717
13.769	1.87242
13.77	1.87314
13.771	1.87386
13.772	1.87458
13.773	1.8753
13.774	1.87601
13.775	1.87672
13.776	1.87743
13.777	1.87814
13.778	1.87885
13.779	1.87955
13.78	1.88026
13.781	1.88096
13.782	1.88166
13.783	1.88236
13.784	1.88305
13.785	1.88375
13.786	1.88444
13.787	1.88513
13.788	1.88581
13.789	1.8865
13.79	1.88719
13.791	1.88787
13.792	1.88855
13.793	1.88923
13.794	1.8899
13.795	1.89058
13.796	1.89125
13.797	1.89192
13.798	1.89259
13.799	1.89326
13.8	1.89392
13.801	1.89459
13.802	1.89525
13.803	1.89591
13.804	1.89657
13.805	1.89722
13.806	1.89788
13.807	1.89853
13.808	1.89918
13.809	1.89983
13.81	1.90047
13.811	1.90112
13.812	1.90176
13.813	1.9024
13.814	1.90304
13.815	1.90368
13.816	1.90431
13.817	1.90494
13.818	1.90558
13.819	1.9062
13.82	1.90683
13.821	1.90746
13.822	1.90808
13.823	1.9087
13.824	1.90932
13.825	1.90994
13.826	1.91056
13.827	1.91117
13.828	1.91178
13.829	1.91239
13.83	1.913
13.831	1.91361
13.832	1.91421
13.833	1.91481
13.834	1.91541
13.835	1.91601
13.836	1.91661
13.837	1.9172
13.838	1.9178
13.839	1.91839
13.84	1.91898
13.841	1.91957
13.842	1.92015
13.843	1.92073
13.844	1.92132
13.845	1.92189
13.846	1.92247
13.847	1.92305
13.848	1.92362
13.849	1.92419
13.85	1.92476
13.851	1.92533
13.852	1.9259
13.853	1.92646
13.854	1.92702
13.855	1.92758
13.856	1.92814
13.857	1.9287
13.858	1.92925
13.859	1.92981
13.86	1.93036
13.861	1.93091
13.862	1.93145
13.863	1.932
13.864	1.93254
13.865	1.93308
13.866	1.93362
13.867	1.93416
13.868	1.93469
13.869	1.93523
13.87	1.93576
13.871	1.93629
13.872	1.93681
13.873	1.93734
13.874	1.93786
13.875	1.93838
13.876	1.9389
13.877	1.93942
13.878	1.93994
13.879	1.94045
13.88	1.94096
13.881	1.94147
13.882	1.94198
13.883	1.94249
13.884	1.94299
13.885	1.94349
13.886	1.94399
13.887	1.94449
13.888	1.94499
13.889	1.94548
13.89	1.94598
13.891	1.94647
13.892	1.94695
13.893	1.94744
13.894	1.94793
13.895	1.94841
13.896	1.94889
13.897	1.94937
13.898	1.94984
13.899	1.95032
13.9	1.95079
13.901	1.95126
13.902	1.95173
13.903	1.9522
13.904	1.95267
13.905	1.95313
13.906	1.95359
13.907	1.95405
13.908	1.95451
13.909	1.95496
13.91	1.95542
13.911	1.95587
13.912	1.95632
13.913	1.95676
13.914	1.95721
13.915	1.95765
13.916	1.9581
13.917	1.95854
13.918	1.95897
13.919	1.95941
13.92	1.95984
13.921	1.96027
13.922	1.9607
13.923	1.96113
13.924	1.96156
13.925	1.96198
13.926	1.96241
13.927	1.96283
13.928	1.96324
13.929	1.96366
13.93	1.96407
13.931	1.96449
13.932	1.9649
13.933	1.96531
13.934	1.96571
13.935	1.96612
13.936	1.96652
13.937	1.96692
13.938	1.96732
13.939	1.96771
13.94	1.96811
13.941	1.9685
13.942	1.96889
13.943	1.96928
13.944	1.96967
13.945	1.97005
13.946	1.97044
13.947	1.97082
13.948	1.9712
13.949	1.97157
13.95	1.97195
13.951	1.97232
13.952	1.97269
13.953	1.97306
13.954	1.97343
13.955	1.97379
13.956	1.97416
13.957	1.97452
13.958	1.97488
13.959	1.97523
13.96	1.97559
13.961	1.97594
13.962	1.97629
13.963	1.97664
13.964	1.97699
13.965	1.97733
13.966	1.97768
13.967	1.97802
13.968	1.97836
13.969	1.9787
13.97	1.97903
13.971	1.97936
13.972	1.9797
13.973	1.98003
13.974	1.98035
13.975	1.98068
13.976	1.981
13.977	1.98132
13.978	1.98164
13.979	1.98196
13.98	1.98228
13.981	1.98259
13.982	1.9829
13.983	1.98321
13.984	1.98352
13.985	1.98383
13.986	1.98413
13.987	1.98443
13.988	1.98473
13.989	1.98503
13.99	1.98532
13.991	1.98562
13.992	1.98591
13.993	1.9862
13.994	1.98649
13.995	1.98677
13.996	1.98706
13.997	1.98734
13.998	1.98762
13.999	1.9879
14	1.98817
14.001	1.98845
14.002	1.98872
14.003	1.98899
14.004	1.98926
14.005	1.98952
14.006	1.98979
14.007	1.99005
14.008	1.99031
14.009	1.99057
14.01	1.99082
14.011	1.99108
14.012	1.99133
14.013	1.99158
14.014	1.99183
14.015	1.99207
14.016	1.99232
14.017	1.99256
14.018	1.9928
14.019	1.99304
14.02	1.99327
14.021	1.99351
14.022	1.99374
14.023	1.99397
14.024	1.9942
14.025	1.99442
14.026	1.99465
14.027	1.99487
14.028	1.99509
14.029	1.99531
14.03	1.99553
14.031	1.99574
14.032	1.99595
14.033	1.99616
14.034	1.99637
14.035	1.99658
14.036	1.99678
14.037	1.99698
14.038	1.99718
14.039	1.99738
14.04	1.99758
14.041	1.99777
14.042	1.99796
14.043	1.99815
14.044	1.99834
14.045	1.99853
14.046	1.99871
14.047	1.99889
14.048	1.99907
14.049	1.99925
14.05	1.99943
14.051	1.9996
14.052	1.99978
14.053	1.99995
14.054	2.00011
14.055	2.00028
14.056	2.00044
14.057	2.00061
14.058	2.00077
14.059	2.00093
14.06	2.00108
14.061	2.00124
14.062	2.00139
14.063	2.00154
14.064	2.00169
14.065	2.00183
14.066	2.00198
14.067	2.00212
14.068	2.00226
14.069	2.0024
14.07	2.00253
14.071	2.00267
14.072	2.0028
14.073	2.00293
14.074	2.00306
14.075	2.00318
14.076	2.00331
14.077	2.00343
14.078	2.00355
14.079	2.00367
14.08	2.00379
14.081	2.0039
14.082	2.00401
14.083	2.00412
14.084	2.00423
14.085	2.00434
14.086	2.00444
14.087	2.00454
14.088	2.00464
14.089	2.00474
14.09	2.00484
14.091	2.00493
14.092	2.00502
14.093	2.00511
14.094	2.0052
