t	y1	y2
0.486	0.370124	0.531921
0.487	0.370656	0.531027
0.488	0.371186	0.530134
0.489	0.371716	0.529242
0.49	0.372245	0.528349
0.491	0.372773	0.527457
0.492	0.3733	0.526566
0.493	0.373826	0.525675
0.494	0.374351	0.524784
0.495	0.374875	0.523894
0.496	0.375399	0.523004
0.497	0.375921	0.522115
0.498	0.376443	0.521226
0.499	0.376964	0.520337
0.5	0.377484	0.519449
0.501	0.378003	0.518561
0.502	0.378521	0.517674
0.503	0.379038	0.516787
0.504	0.379555	0.5159
0.505	0.38007	0.515014
0.506	0.380585	0.514128
0.507	0.381098	0.513243
0.508	0.381611	0.512358
0.509	0.382123	0.511473
0.51	0.382634	0.510589
0.511	0.383144	0.509705
0.512	0.383653	0.508822
0.513	0.384162	0.507939
0.514	0.384669	0.507056
0.515	0.385176	0.506174
0.516	0.385682	0.505293
0.517	0.386186	0.504411
0.518	0.38669	0.50353
0.519	0.387194	0.50265
0.52	0.387696	0.50177
0.521	0.388197	0.50089
0.522	0.388698	0.500011
0.523	0.389197	0.499132
0.524	0.389696	0.498254
0.525	0.390194	0.497376
0.526	0.390691	0.496498
0.527	0.391187	0.495621
0.528	0.391682	0.494745
0.529	0.392176	0.493868
0.53	0.392669	0.492993
0.531	0.393162	0.492117
0.532	0.393654	0.491242
0.533	0.394145	0.490367
0.534	0.394634	0.489493
0.535	0.395124	0.48862
0.536	0.395612	0.487746
0.537	0.396099	0.486873
0.538	0.396585	0.486001
0.539	0.397071	0.485129
0.54	0.397556	0.484257
0.541	0.39804	0.483386
0.542	0.398522	0.482515
0.543	0.399005	0.481645
0.544	0.399486	0.480775
0.545	0.399966	0.479905
0.546	0.400446	0.479036
0.547	0.400924	0.478168
0.548	0.401402	0.477299
0.549	0.401879	0.476432
0.55	0.402355	0.475564
0.551	0.40283	0.474697
0.552	0.403304	0.473831
0.553	0.403778	0.472965
0.554	0.40425	0.472099
0.555	0.404722	0.471234
0.556	0.405193	0.470369
0.557	0.405663	0.469505
0.558	0.406132	0.468641
0.559	0.4066	0.467777
0.56	0.407067	0.466914
0.561	0.407534	0.466052
0.562	0.407999	0.465189
0.563	0.408464	0.464328
0.564	0.408928	0.463466
0.565	0.409391	0.462606
0.566	0.409853	0.461745
0.567	0.410314	0.460885
0.568	0.410775	0.460026
0.569	0.411234	0.459166
0.57	0.411693	0.458308
0.571	0.412151	0.457449
0.572	0.412608	0.456592
0.573	0.413064	0.455734
0.574	0.41352	0.454877
0.575	0.413974	0.454021
0.576	0.414428	0.453165
0.577	0.41488	0.452309
0.578	0.415332	0.451454
0.579	0.415783	0.450599
0.58	0.416233	0.449745
0.581	0.416683	0.448891
0.582	0.417131	0.448038
0.583	0.417579	0.447185
0.584	0.418026	0.446332
0.585	0.418471	0.44548
0.586	0.418917	0.444629
0.587	0.419361	0.443777
0.588	0.419804	0.442927
0.589	0.420247	0.442076
0.59	0.420688	0.441227
0.591	0.421129	0.440377
0.592	0.421569	0.439528
0.593	0.422008	0.43868
0.594	0.422446	0.437832
0.595	0.422884	0.436984
0.596	0.42332	0.436137
0.597	0.423756	0.43529
0.598	0.424191	0.434444
0.599	0.424625	0.433598
0.6	0.425058	0.432753
0.601	0.42549	0.431908
0.602	0.425922	0.431064
0.603	0.426353	0.43022
0.604	0.426782	0.429376
0.605	0.427211	0.428533
0.606	0.427639	0.42769
0.607	0.428067	0.426848
0.608	0.428493	0.426006
0.609	0.428919	0.425165
0.61	0.429343	0.424324
0.611	0.429767	0.423484
0.612	0.43019	0.422644
0.613	0.430613	0.421804
0.614	0.431034	0.420965
0.615	0.431455	0.420127
0.616	0.431874	0.419289
0.617	0.432293	0.418451
0.618	0.432711	0.417614
0.619	0.433128	0.416777
0.62	0.433545	0.415941
0.621	0.43396	0.415105
0.622	0.434375	0.41427
0.623	0.434789	0.413435
0.624	0.435202	0.412601
0.625	0.435614	0.411767
0.626	0.436025	0.410933
0.627	0.436436	0.4101
0.628	0.436846	0.409267
0.629	0.437254	0.408435
0.63	0.437662	0.407604
0.631	0.43807	0.406773
0.632	0.438476	0.405942
0.633	0.438882	0.405112
0.634	0.439286	0.404282
0.635	0.43969	0.403452
0.636	0.440093	0.402623
0.637	0.440495	0.401795
0.638	0.440897	0.400967
0.639	0.441297	0.40014
0.64	0.441697	0.399313
0.641	0.442096	0.398486
0.642	0.442494	0.39766
0.643	0.442891	0.396834
0.644	0.443288	0.396009
0.645	0.443683	0.395185
0.646	0.444078	0.39436
0.647	0.444472	0.393537
0.648	0.444865	0.392713
0.649	0.445257	0.39189
0.65	0.445649	0.391068
0.651	0.446039	0.390246
0.652	0.446429	0.389425
0.653	0.446818	0.388604
0.654	0.447207	0.387783
0.655	0.447594	0.386963
0.656	0.44798	0.386144
0.657	0.448366	0.385325
0.658	0.448751	0.384506
0.659	0.449135	0.383688
0.66	0.449518	0.38287
0.661	0.449901	0.382053
0.662	0.450283	0.381237
0.663	0.450663	0.38042
0.664	0.451043	0.379605
0.665	0.451423	0.378789
0.666	0.451801	0.377975
0.667	0.452179	0.37716
0.668	0.452555	0.376346
0.669	0.452931	0.375533
0.67	0.453306	0.37472
0.671	0.453681	0.373908
0.672	0.454054	0.373096
0.673	0.454427	0.372284
0.674	0.454799	0.371473
0.675	0.45517	0.370663
0.676	0.45554	0.369853
0.677	0.45591	0.369043
0.678	0.456278	0.368234
0.679	0.456646	0.367426
0.68	0.457013	0.366617
0.681	0.457379	0.36581
0.682	0.457745	0.365003
0.683	0.458109	0.364196
0.684	0.458473	0.36339
0.685	0.458836	0.362584
0.686	0.459198	0.361779
0.687	0.45956	0.360974
0.688	0.45992	0.36017
0.689	0.46028	0.359366
0.69	0.460639	0.358563
0.691	0.460997	0.35776
