N	Sequential	Inverted
31451	0.00020874412439297885	0.00003183753869961947
31452	0.00020874412439297885	0.00003183753869961947
31453	0.00020874412439297885	0.00003183753869961947
31454	0.00020874412439297885	0.00003183753869961947
31455	0.00020874412439297885	0.00003183753869961947
31456	0.00020874412439297885	0.00003183753869961947
31457	0.00020874412439297885	0.00003183753869961947
31458	0.00020874412439297885	0.00003183753869961947
31459	0.00020874412439297885	0.00003183753869961947
31460	0.00020874412439297885	0.00003183753869961947
31461	0.00020874412439297885	0.00003183753869961947
31462	0.00020874412439297885	0.00003183753869961947
31463	0.00020874412439297885	0.00003183753869961947
31464	0.00020874412439297885	0.00003183753869961947
31465	0.00020874412439297885	0.00003183753869961947
31466	0.00020874412439297885	0.00003183753869961947
31467	0.00020874412439297885	0.00003183753869961947
31468	0.00020874412439297885	0.00003183753869961947
31469	0.00020874412439297885	0.00003183753869961947
31470	0.00020874412439297885	0.00003183753869961947
31471	0.00020874412439297885	0.00003183753869961947
31472	0.00020874412439297885	0.00003183753869961947
31473	0.00020874412439297885	0.00003183753869961947
31474	0.00020874412439297885	0.00003183753869961947
31475	0.00020874412439297885	0.00003183753869961947
31476	0.00020874412439297885	0.00003183753869961947
31477	0.00020874412439297885	0.00003183753869961947
31478	0.00020874412439297885	0.00003183753869961947
31479	0.00020874412439297885	0.00003183753869961947
31480	0.00020874412439297885	0.00003183753869961947
31481	0.00020874412439297885	0.00003183753869961947
31482	0.00020874412439297885	0.00003183753869961947
31483	0.00020874412439297885	0.00003183753869961947
31484	0.00020874412439297885	0.00003183753869961947
31485	0.00020874412439297885	0.00003183753869961947
31486	0.00020874412439297885	0.00003183753869961947
31487	0.00020874412439297885	0.00003183753869961947
31488	0.00020874412439297885	0.00003183753869961947
31489	0.00020874412439297885	0.00003183753869961947
31490	0.00020874412439297885	0.00003183753869961947
31491	0.00020874412439297885	0.00003183753869961947
31492	0.00020874412439297885	0.00003183753869961947
31493	0.00020874412439297885	0.00003183753869961947
31494	0.00020874412439297885	0.00003183753869961947
31495	0.00020874412439297885	0.00003183753869961947
31496	0.00020874412439297885	0.00003183753869961947
31497	0.00020874412439297885	0.00003183753869961947
31498	0.00020874412439297885	0.00003183753869961947
31499	0.00020874412439297885	0.00003183753869961947
31500	0.00020874412439297885	0.00003183753869961947
31501	0.00020874412439297885	0.00003183753869961947
31502	0.00020874412439297885	0.00003183753869961947
31503	0.00020874412439297885	0.00003183753869961947
31504	0.00020874412439297885	0.00003183753869961947
31505	0.00020874412439297885	0.00003183753869961947
31506	0.00020874412439297885	0.00003171832941006869
31507	0.00020874412439297885	0.00003171832941006869
31508	0.00020874412439297885	0.00003171832941006869
31509	0.00020874412439297885	0.00003171832941006869
31510	0.00020874412439297885	0.00003171832941006869
31511	0.00020874412439297885	0.00003171832941006869
31512	0.00020874412439297885	0.00003171832941006869
31513	0.00020874412439297885	0.00003171832941006869
31514	0.00020874412439297885	0.00003171832941006869
31515	0.00020874412439297885	0.00003171832941006869
31516	0.00020874412439297885	0.00003171832941006869
31517	0.00020874412439297885	0.00003171832941006869
31518	0.00020874412439297885	0.00003171832941006869
31519	0.00020874412439297885	0.00003171832941006869
31520	0.00020874412439297885	0.00003171832941006869
31521	0.00020874412439297885	0.00003171832941006869
31522	0.00020874412439297885	0.00003171832941006869
31523	0.00020874412439297885	0.00003171832941006869
31524	0.00020874412439297885	0.00003171832941006869
31525	0.00020874412439297885	0.00003171832941006869
31526	0.00020874412439297885	0.00003171832941006869
31527	0.00020874412439297885	0.00003171832941006869
31528	0.00020874412439297885	0.00003171832941006869
31529	0.00020874412439297885	0.00003171832941006869
31530	0.00020874412439297885	0.00003171832941006869
31531	0.00020874412439297885	0.00003171832941006869
31532	0.00020874412439297885	0.00003171832941006869
31533	0.00020874412439297885	0.00003171832941006869
31534	0.00020874412439297885	0.00003171832941006869
31535	0.00020874412439297885	0.00003171832941006869
31536	0.00020874412439297885	0.00003171832941006869
31537	0.00020874412439297885	0.00003171832941006869
31538	0.00020874412439297885	0.00003171832941006869
31539	0.00020874412439297885	0.00003171832941006869
31540	0.00020874412439297885	0.00003171832941006869
31541	0.00020874412439297885	0.00003171832941006869
31542	0.00020874412439297885	0.00003171832941006869
31543	0.00020874412439297885	0.00003171832941006869
31544	0.00020874412439297885	0.00003171832941006869
31545	0.00020874412439297885	0.00003171832941006869
31546	0.00020874412439297885	0.00003171832941006869
31547	0.00020874412439297885	0.00003171832941006869
31548	0.00020874412439297885	0.00003171832941006869
31549	0.00020874412439297885	0.00003171832941006869
31550	0.00020874412439297885	0.00003171832941006869
31551	0.00020874412439297885	0.00003171832941006869
31552	0.00020874412439297885	0.00003171832941006869
31553	0.00020874412439297885	0.00003171832941006869
31554	0.00020874412439297885	0.00003171832941006869
31555	0.00020874412439297885	0.00003171832941006869
31556	0.00020874412439297885	0.00003171832941006869
31557	0.00020874412439297885	0.00003171832941006869
31558	0.00020874412439297885	0.00003171832941006869
31559	0.00020874412439297885	0.00003171832941006869
31560	0.00020874412439297885	0.00003171832941006869
31561	0.00020874412439297885	0.00003171832941006869
31562	0.00020874412439297885	0.00003171832941006869
31563	0.00020874412439297885	0.00003171832941006869
31564	0.00020874412439297885	0.00003171832941006869
31565	0.00020874412439297885	0.00003171832941006869
31566	0.00020874412439297885	0.00003171832941006869
31567	0.00020874412439297885	0.00003171832941006869
31568	0.00020874412439297885	0.00003171832941006869
31569	0.00020874412439297885	0.00003171832941006869
31570	0.00020874412439297885	0.00003171832941006869
31571	0.00020874412439297885	0.00003171832941006869
31572	0.00020874412439297885	0.00003171832941006869
31573	0.00020874412439297885	0.00003171832941006869
31574	0.00020874412439297885	0.00003171832941006869
31575	0.00020874412439297885	0.00003171832941006869
31576	0.00020874412439297885	0.00003171832941006869
31577	0.00020874412439297885	0.00003171832941006869
31578	0.00020874412439297885	0.00003171832941006869
31579	0.00020874412439297885	0.00003171832941006869
31580	0.00020874412439297885	0.00003171832941006869
31581	0.00020874412439297885	0.00003171832941006869
31582	0.00020874412439297885	0.00003171832941006869
31583	0.00020874412439297885	0.00003171832941006869
31584	0.00020874412439297885	0.00003171832941006869
31585	0.00020874412439297885	0.00003171832941006869
31586	0.00020874412439297885	0.00003171832941006869
31587	0.00020874412439297885	0.00003171832941006869
31588	0.00020874412439297885	0.00003171832941006869
31589	0.00020874412439297885	0.00003171832941006869
31590	0.00020874412439297885	0.00003171832941006869
31591	0.00020874412439297885	0.00003171832941006869
31592	0.00020874412439297885	0.00003171832941006869
31593	0.00020874412439297885	0.00003171832941006869
31594	0.00020874412439297885	0.00003171832941006869
31595	0.00020874412439297885	0.00003159912012051791
31596	0.00020874412439297885	0.00003159912012051791
31597	0.00020874412439297885	0.00003159912012051791
31598	0.00020874412439297885	0.00003159912012051791
31599	0.00020874412439297885	0.00003159912012051791
31600	0.00020874412439297885	0.00003159912012051791
31601	0.00020874412439297885	0.00003159912012051791
31602	0.00020874412439297885	0.00003159912012051791
31603	0.00020874412439297885	0.00003159912012051791
31604	0.00020874412439297885	0.00003159912012051791
31605	0.00020874412439297885	0.00003159912012051791
31606	0.00020874412439297885	0.00003159912012051791
31607	0.00020874412439297885	0.00003159912012051791
31608	0.00020874412439297885	0.00003159912012051791
31609	0.00020874412439297885	0.00003159912012051791
31610	0.00020874412439297885	0.00003159912012051791
31611	0.00020874412439297885	0.00003159912012051791
31612	0.00020874412439297885	0.00003159912012051791
31613	0.00020874412439297885	0.00003159912012051791
31614	0.00020874412439297885	0.00003159912012051791
31615	0.00020874412439297885	0.00003159912012051791
31616	0.00020874412439297885	0.00003159912012051791
31617	0.00020874412439297885	0.00003159912012051791
31618	0.00020874412439297885	0.00003159912012051791
31619	0.00020874412439297885	0.00003159912012051791
31620	0.00020874412439297885	0.00003159912012051791
31621	0.00020874412439297885	0.00003159912012051791
31622	0.00020874412439297885	0.00003159912012051791
31623	0.00020874412439297885	0.00003159912012051791
31624	0.00020874412439297885	0.00003159912012051791
31625	0.00020874412439297885	0.00003159912012051791
31626	0.00020874412439297885	0.00003159912012051791
31627	0.00020874412439297885	0.00003159912012051791
31628	0.00020874412439297885	0.00003159912012051791
31629	0.00020874412439297885	0.00003159912012051791
31630	0.00020874412439297885	0.00003159912012051791
31631	0.00020874412439297885	0.00003159912012051791
31632	0.00020874412439297885	0.00003159912012051791
31633	0.00020874412439297885	0.00003159912012051791
31634	0.00020874412439297885	0.00003159912012051791
31635	0.00020874412439297885	0.00003159912012051791
31636	0.00020874412439297885	0.00003159912012051791
31637	0.00020874412439297885	0.00003159912012051791
31638	0.00020874412439297885	0.00003159912012051791
31639	0.00020874412439297885	0.00003159912012051791
31640	0.00020874412439297885	0.00003159912012051791
31641	0.00020874412439297885	0.00003159912012051791
31642	0.00020874412439297885	0.00003159912012051791
31643	0.00020874412439297885	0.00003159912012051791
31644	0.00020874412439297885	0.00003159912012051791
31645	0.00020874412439297885	0.00003159912012051791
31646	0.00020874412439297885	0.00003159912012051791
31647	0.00020874412439297885	0.00003159912012051791
31648	0.00020874412439297885	0.00003159912012051791
31649	0.00020874412439297885	0.00003159912012051791
31650	0.00020874412439297885	0.00003159912012051791
31651	0.00020874412439297885	0.00003159912012051791
31652	0.00020874412439297885	0.00003159912012051791
31653	0.00020874412439297885	0.00003159912012051791
31654	0.00020874412439297885	0.00003159912012051791
31655	0.00020874412439297885	0.00003159912012051791
31656	0.00020874412439297885	0.00003159912012051791
31657	0.00020874412439297885	0.00003159912012051791
31658	0.00020874412439297885	0.00003159912012051791
31659	0.00020874412439297885	0.00003159912012051791
31660	0.00020874412439297885	0.00003159912012051791
31661	0.00020874412439297885	0.00003159912012051791
31662	0.00020874412439297885	0.00003159912012051791
31663	0.00020874412439297885	0.00003159912012051791
31664	0.00020874412439297885	0.00003159912012051791
31665	0.00020874412439297885	0.00003159912012051791
31666	0.00020874412439297885	0.00003159912012051791
31667	0.00020874412439297885	0.00003159912012051791
31668	0.00020874412439297885	0.00003159912012051791
31669	0.00020874412439297885	0.00003159912012051791
31670	0.00020874412439297885	0.00003159912012051791
31671	0.00020874412439297885	0.00003159912012051791
31672	0.00020874412439297885	0.00003159912012051791
31673	0.00020874412439297885	0.00003159912012051791
31674	0.00020874412439297885	0.00003159912012051791
31675	0.00020874412439297885	0.00003159912012051791
31676	0.00020874412439297885	0.00003159912012051791
31677	0.00020874412439297885	0.00003159912012051791
31678	0.00020874412439297885	0.00003159912012051791
31679	0.00020874412439297885	0.00003159912012051791
31680	0.00020874412439297885	0.00003159912012051791
31681	0.00020874412439297885	0.00003159912012051791
31682	0.00020874412439297885	0.00003159912012051791
31683	0.00020874412439297885	0.00003159912012051791
31684	0.00020874412439297885	0.00003159912012051791
31685	0.00020874412439297885	0.00003159912012051791
31686	0.00020874412439297885	0.00003159912012051791
31687	0.00020874412439297885	0.00003159912012051791
31688	0.00020874412439297885	0.00003159912012051791
31689	0.00020874412439297885	0.00003159912012051791
31690	0.00020874412439297885	0.00003159912012051791
31691	0.00020874412439297885	0.00003159912012051791
31692	0.00020874412439297885	0.00003159912012051791
31693	0.00020874412439297885	0.00003159912012051791
31694	0.00020874412439297885	0.00003159912012051791
31695	0.00020874412439297885	0.00003159912012051791
31696	0.00020874412439297885	0.00003159912012051791
31697	0.00020874412439297885	0.00003159912012051791
31698	0.00020874412439297885	0.00003159912012051791
31699	0.00020874412439297885	0.00003159912012051791
31700	0.00020874412439297885	0.00003159912012051791
31701	0.00020874412439297885	0.00003159912012051791
31702	0.00020874412439297885	0.00003159912012051791
31703	0.00020874412439297885	0.00003159912012051791
31704	0.00020874412439297885	0.00003159912012051791
31705	0.00020874412439297885	0.00003159912012051791
31706	0.00020874412439297885	0.00003159912012051791
31707	0.00020874412439297885	0.00003159912012051791
31708	0.00020874412439297885	0.00003159912012051791
31709	0.00020874412439297885	0.00003159912012051791
31710	0.00020874412439297885	0.00003159912012051791
31711	0.00020874412439297885	0.00003159912012051791
31712	0.00020874412439297885	0.00003159912012051791
31713	0.00020874412439297885	0.00003159912012051791
31714	0.00020874412439297885	0.00003159912012051791
31715	0.00020874412439297885	0.00003159912012051791
31716	0.00020874412439297885	0.00003159912012051791
31717	0.00020874412439297885	0.00003159912012051791
31718	0.00020874412439297885	0.00003159912012051791
31719	0.00020874412439297885	0.00003159912012051791
31720	0.00020874412439297885	0.00003159912012051791
31721	0.00020874412439297885	0.00003159912012051791
31722	0.00020874412439297885	0.00003159912012051791
31723	0.00020874412439297885	0.00003159912012051791
31724	0.00020874412439297885	0.00003159912012051791
31725	0.00020874412439297885	0.00003159912012051791
31726	0.00020874412439297885	0.00003159912012051791
31727	0.00020874412439297885	0.00003159912012051791
31728	0.00020874412439297885	0.00003159912012051791
31729	0.00020874412439297885	0.00003159912012051791
31730	0.00020874412439297885	0.00003159912012051791
31731	0.00020874412439297885	0.00003159912012051791
31732	0.00020874412439297885	0.00003159912012051791
31733	0.00020874412439297885	0.00003159912012051791
31734	0.00020874412439297885	0.00003159912012051791
31735	0.00020874412439297885	0.00003159912012051791
31736	0.00020874412439297885	0.00003159912012051791
31737	0.00020874412439297885	0.00003159912012051791
31738	0.00020874412439297885	0.00003159912012051791
31739	0.00020874412439297885	0.00003159912012051791
31740	0.00020874412439297885	0.00003159912012051791
31741	0.00020874412439297885	0.00003159912012051791
31742	0.00020874412439297885	0.00003159912012051791
31743	0.00020874412439297885	0.00003159912012051791
31744	0.00020874412439297885	0.00003147991083096713
31745	0.00020874412439297885	0.00003147991083096713
31746	0.00020874412439297885	0.00003147991083096713
31747	0.00020874412439297885	0.00003147991083096713
31748	0.00020874412439297885	0.00003147991083096713
31749	0.00020874412439297885	0.00003147991083096713
31750	0.00020874412439297885	0.00003147991083096713
31751	0.00020874412439297885	0.00003147991083096713
31752	0.00020874412439297885	0.00003147991083096713
31753	0.00020874412439297885	0.00003147991083096713
31754	0.00020874412439297885	0.00003147991083096713
31755	0.00020874412439297885	0.00003147991083096713
31756	0.00020874412439297885	0.00003147991083096713
31757	0.00020874412439297885	0.00003147991083096713
31758	0.00020874412439297885	0.00003147991083096713
31759	0.00020874412439297885	0.00003147991083096713
31760	0.00020874412439297885	0.00003147991083096713
31761	0.00020874412439297885	0.00003147991083096713
31762	0.00020874412439297885	0.00003147991083096713
31763	0.00020874412439297885	0.00003147991083096713
31764	0.00020874412439297885	0.00003147991083096713
31765	0.00020874412439297885	0.00003147991083096713
31766	0.00020874412439297885	0.00003147991083096713
31767	0.00020874412439297885	0.00003147991083096713
31768	0.00020874412439297885	0.00003147991083096713
31769	0.00020874412439297885	0.00003147991083096713
31770	0.00020874412439297885	0.00003147991083096713
31771	0.00020874412439297885	0.00003147991083096713
31772	0.00020874412439297885	0.00003147991083096713
31773	0.00020874412439297885	0.00003147991083096713
31774	0.00020874412439297885	0.00003147991083096713
31775	0.00020874412439297885	0.00003147991083096713
31776	0.00020874412439297885	0.00003147991083096713
31777	0.00020874412439297885	0.00003147991083096713
31778	0.00020874412439297885	0.00003147991083096713
31779	0.00020874412439297885	0.00003147991083096713
31780	0.00020874412439297885	0.00003147991083096713
31781	0.00020874412439297885	0.00003147991083096713
31782	0.00020874412439297885	0.00003147991083096713
31783	0.00020874412439297885	0.00003147991083096713
31784	0.00020874412439297885	0.00003147991083096713
31785	0.00020874412439297885	0.00003147991083096713
31786	0.00020874412439297885	0.00003147991083096713
31787	0.00020874412439297885	0.00003147991083096713
31788	0.00020874412439297885	0.00003147991083096713
31789	0.00020874412439297885	0.00003147991083096713
31790	0.00020874412439297885	0.00003147991083096713
31791	0.00020874412439297885	0.00003147991083096713
31792	0.00020874412439297885	0.00003147991083096713
31793	0.00020874412439297885	0.00003147991083096713
31794	0.00020874412439297885	0.00003147991083096713
31795	0.00020874412439297885	0.00003147991083096713
31796	0.00020874412439297885	0.00003147991083096713
31797	0.00020874412439297885	0.00003147991083096713
31798	0.00020874412439297885	0.00003147991083096713
31799	0.00020874412439297885	0.00003147991083096713
31800	0.00020874412439297885	0.00003147991083096713
31801	0.00020874412439297885	0.00003147991083096713
31802	0.00020874412439297885	0.00003147991083096713
31803	0.00020874412439297885	0.00003147991083096713
31804	0.00020874412439297885	0.00003147991083096713
31805	0.00020874412439297885	0.00003147991083096713
31806	0.00020874412439297885	0.00003147991083096713
31807	0.00020874412439297885	0.00003147991083096713
31808	0.00020874412439297885	0.00003147991083096713
31809	0.00020874412439297885	0.00003147991083096713
31810	0.00020874412439297885	0.00003147991083096713
31811	0.00020874412439297885	0.00003147991083096713
31812	0.00020874412439297885	0.00003147991083096713
31813	0.00020874412439297885	0.00003147991083096713
31814	0.00020874412439297885	0.00003147991083096713
31815	0.00020874412439297885	0.00003147991083096713
31816	0.00020874412439297885	0.00003147991083096713
31817	0.00020874412439297885	0.00003147991083096713
31818	0.00020874412439297885	0.00003147991083096713
31819	0.00020874412439297885	0.00003147991083096713
31820	0.00020874412439297885	0.00003147991083096713
31821	0.00020874412439297885	0.00003147991083096713
31822	0.00020874412439297885	0.00003147991083096713
31823	0.00020874412439297885	0.00003147991083096713
31824	0.00020874412439297885	0.00003147991083096713
31825	0.00020874412439297885	0.00003147991083096713
31826	0.00020874412439297885	0.00003147991083096713
31827	0.00020874412439297885	0.00003147991083096713
31828	0.00020874412439297885	0.00003147991083096713
31829	0.00020874412439297885	0.00003147991083096713
31830	0.00020874412439297885	0.00003147991083096713
31831	0.00020874412439297885	0.00003147991083096713
31832	0.00020874412439297885	0.00003147991083096713
31833	0.00020874412439297885	0.00003147991083096713
31834	0.00020874412439297885	0.00003136070154141635
31835	0.00020874412439297885	0.00003136070154141635
31836	0.00020874412439297885	0.00003136070154141635
31837	0.00020874412439297885	0.00003136070154141635
31838	0.00020874412439297885	0.00003136070154141635
31839	0.00020874412439297885	0.00003136070154141635
31840	0.00020874412439297885	0.00003136070154141635
31841	0.00020874412439297885	0.00003136070154141635
31842	0.00020874412439297885	0.00003136070154141635
31843	0.00020874412439297885	0.00003136070154141635
31844	0.00020874412439297885	0.00003136070154141635
31845	0.00020874412439297885	0.00003136070154141635
31846	0.00020874412439297885	0.00003136070154141635
31847	0.00020874412439297885	0.00003136070154141635
31848	0.00020874412439297885	0.00003136070154141635
31849	0.00020874412439297885	0.00003136070154141635
31850	0.00020874412439297885	0.00003136070154141635
31851	0.00020874412439297885	0.00003136070154141635
31852	0.00020874412439297885	0.00003136070154141635
31853	0.00020874412439297885	0.00003136070154141635
31854	0.00020874412439297885	0.00003136070154141635
31855	0.00020874412439297885	0.00003136070154141635
31856	0.00020874412439297885	0.00003136070154141635
31857	0.00020874412439297885	0.00003136070154141635
31858	0.00020874412439297885	0.00003136070154141635
31859	0.00020874412439297885	0.00003136070154141635
31860	0.00020874412439297885	0.00003136070154141635
31861	0.00020874412439297885	0.00003136070154141635
31862	0.00020874412439297885	0.00003136070154141635
31863	0.00020874412439297885	0.00003136070154141635
31864	0.00020874412439297885	0.00003136070154141635
31865	0.00020874412439297885	0.00003136070154141635
31866	0.00020874412439297885	0.00003136070154141635
31867	0.00020874412439297885	0.00003136070154141635
31868	0.00020874412439297885	0.00003136070154141635
31869	0.00020874412439297885	0.00003136070154141635
31870	0.00020874412439297885	0.00003136070154141635
31871	0.00020874412439297885	0.00003136070154141635
31872	0.00020874412439297885	0.00003136070154141635
31873	0.00020874412439297885	0.00003136070154141635
31874	0.00020874412439297885	0.00003136070154141635
31875	0.00020874412439297885	0.00003136070154141635
31876	0.00020874412439297885	0.00003136070154141635
31877	0.00020874412439297885	0.00003136070154141635
31878	0.00020874412439297885	0.00003136070154141635
31879	0.00020874412439297885	0.00003136070154141635
31880	0.00020874412439297885	0.00003136070154141635
31881	0.00020874412439297885	0.00003136070154141635
31882	0.00020874412439297885	0.00003136070154141635
31883	0.00020874412439297885	0.00003136070154141635
31884	0.00020874412439297885	0.00003136070154141635
31885	0.00020874412439297885	0.00003136070154141635
31886	0.00020874412439297885	0.00003136070154141635
31887	0.00020874412439297885	0.00003136070154141635
31888	0.00020874412439297885	0.00003136070154141635
31889	0.00020874412439297885	0.00003136070154141635
31890	0.00020874412439297885	0.00003136070154141635
31891	0.00020874412439297885	0.00003136070154141635
31892	0.00020874412439297885	0.00003136070154141635
31893	0.00020874412439297885	0.00003136070154141635
31894	0.00020874412439297885	0.00003136070154141635
31895	0.00020874412439297885	0.00003136070154141635
31896	0.00020874412439297885	0.00003136070154141635
31897	0.00020874412439297885	0.00003136070154141635
31898	0.00020874412439297885	0.00003136070154141635
31899	0.00020874412439297885	0.00003136070154141635
31900	0.00020874412439297885	0.00003136070154141635
31901	0.00020874412439297885	0.00003136070154141635
31902	0.00020874412439297885	0.00003136070154141635
31903	0.00020874412439297885	0.00003136070154141635
31904	0.00020874412439297885	0.00003136070154141635
31905	0.00020874412439297885	0.00003136070154141635
31906	0.00020874412439297885	0.00003136070154141635
31907	0.00020874412439297885	0.00003136070154141635
31908	0.00020874412439297885	0.00003136070154141635
31909	0.00020874412439297885	0.00003136070154141635
31910	0.00020874412439297885	0.00003136070154141635
31911	0.00020874412439297885	0.00003136070154141635
31912	0.00020874412439297885	0.00003136070154141635
31913	0.00020874412439297885	0.00003136070154141635
31914	0.00020874412439297885	0.00003136070154141635
31915	0.00020874412439297885	0.00003136070154141635
31916	0.00020874412439297885	0.00003136070154141635
31917	0.00020874412439297885	0.00003136070154141635
31918	0.00020874412439297885	0.00003136070154141635
31919	0.00020874412439297885	0.00003136070154141635
31920	0.00020874412439297885	0.00003136070154141635
31921	0.00020874412439297885	0.00003136070154141635
31922	0.00020874412439297885	0.00003136070154141635
31923	0.00020874412439297885	0.00003136070154141635
31924	0.00020874412439297885	0.00003136070154141635
31925	0.00020874412439297885	0.00003136070154141635
31926	0.00020874412439297885	0.00003136070154141635
31927	0.00020874412439297885	0.00003136070154141635
31928	0.00020874412439297885	0.00003136070154141635
31929	0.00020874412439297885	0.00003136070154141635
31930	0.00020874412439297885	0.00003136070154141635
31931	0.00020874412439297885	0.00003136070154141635
31932	0.00020874412439297885	0.00003136070154141635
31933	0.00020874412439297885	0.00003136070154141635
31934	0.00020874412439297885	0.00003136070154141635
31935	0.00020874412439297885	0.00003136070154141635
31936	0.00020874412439297885	0.00003136070154141635
31937	0.00020874412439297885	0.00003136070154141635
31938	0.00020874412439297885	0.00003136070154141635
31939	0.00020874412439297885	0.00003136070154141635
31940	0.00020874412439297885	0.00003136070154141635
31941	0.00020874412439297885	0.00003136070154141635
31942	0.00020874412439297885	0.00003136070154141635
31943	0.00020874412439297885	0.00003136070154141635
31944	0.00020874412439297885	0.00003136070154141635
31945	0.00020874412439297885	0.00003136070154141635
31946	0.00020874412439297885	0.00003136070154141635
31947	0.00020874412439297885	0.00003136070154141635
31948	0.00020874412439297885	0.00003136070154141635
31949	0.00020874412439297885	0.00003136070154141635
31950	0.00020874412439297885	0.00003136070154141635
31951	0.00020874412439297885	0.00003136070154141635
31952	0.00020874412439297885	0.00003136070154141635
31953	0.00020874412439297885	0.00003136070154141635
31954	0.00020874412439297885	0.00003136070154141635
31955	0.00020874412439297885	0.00003136070154141635
31956	0.00020874412439297885	0.00003136070154141635
31957	0.00020874412439297885	0.00003136070154141635
31958	0.00020874412439297885	0.00003136070154141635
31959	0.00020874412439297885	0.00003136070154141635
31960	0.00020874412439297885	0.00003136070154141635
31961	0.00020874412439297885	0.00003136070154141635
31962	0.00020874412439297885	0.00003136070154141635
31963	0.00020874412439297885	0.00003136070154141635
31964	0.00020874412439297885	0.00003136070154141635
31965	0.00020874412439297885	0.00003136070154141635
31966	0.00020874412439297885	0.00003136070154141635
31967	0.00020874412439297885	0.00003136070154141635
31968	0.00020874412439297885	0.00003136070154141635
31969	0.00020874412439297885	0.00003136070154141635
31970	0.00020874412439297885	0.00003136070154141635
31971	0.00020874412439297885	0.00003136070154141635
31972	0.00020874412439297885	0.00003136070154141635
31973	0.00020874412439297885	0.00003136070154141635
31974	0.00020874412439297885	0.00003136070154141635
31975	0.00020874412439297885	0.00003136070154141635
31976	0.00020874412439297885	0.00003136070154141635
31977	0.00020874412439297885	0.00003136070154141635
31978	0.00020874412439297885	0.00003136070154141635
31979	0.00020874412439297885	0.00003136070154141635
31980	0.00020874412439297885	0.00003136070154141635
31981	0.00020874412439297885	0.00003136070154141635
31982	0.00020874412439297885	0.00003136070154141635
31983	0.00020874412439297885	0.00003136070154141635
31984	0.00020874412439297885	0.00003136070154141635
31985	0.00020874412439297885	0.00003136070154141635
31986	0.00020874412439297885	0.00003124149225186557
31987	0.00020874412439297885	0.00003124149225186557
31988	0.00020874412439297885	0.00003124149225186557
31989	0.00020874412439297885	0.00003124149225186557
31990	0.00020874412439297885	0.00003124149225186557
31991	0.00020874412439297885	0.00003124149225186557
31992	0.00020874412439297885	0.00003124149225186557
31993	0.00020874412439297885	0.00003124149225186557
31994	0.00020874412439297885	0.00003124149225186557
31995	0.00020874412439297885	0.00003124149225186557
31996	0.00020874412439297885	0.00003124149225186557
31997	0.00020874412439297885	0.00003124149225186557
31998	0.00020874412439297885	0.00003124149225186557
31999	0.00020874412439297885	0.00003124149225186557
32000	0.00020874412439297885	0.00003124149225186557
32001	0.00020874412439297885	0.00003124149225186557
32002	0.00020874412439297885	0.00003124149225186557
32003	0.00020874412439297885	0.00003124149225186557
32004	0.00020874412439297885	0.00003124149225186557
32005	0.00020874412439297885	0.00003124149225186557
32006	0.00020874412439297885	0.00003124149225186557
32007	0.00020874412439297885	0.00003124149225186557
32008	0.00020874412439297885	0.00003124149225186557
32009	0.00020874412439297885	0.00003124149225186557
32010	0.00020874412439297885	0.00003124149225186557
32011	0.00020874412439297885	0.00003124149225186557
32012	0.00020874412439297885	0.00003124149225186557
32013	0.00020874412439297885	0.00003124149225186557
32014	0.00020874412439297885	0.00003124149225186557
32015	0.00020874412439297885	0.00003124149225186557
32016	0.00020874412439297885	0.00003124149225186557
32017	0.00020874412439297885	0.00003124149225186557
32018	0.00020874412439297885	0.00003124149225186557
32019	0.00020874412439297885	0.00003124149225186557
32020	0.00020874412439297885	0.00003124149225186557
32021	0.00020874412439297885	0.00003124149225186557
32022	0.00020874412439297885	0.00003124149225186557
32023	0.00020874412439297885	0.00003124149225186557
32024	0.00020874412439297885	0.00003124149225186557
32025	0.00020874412439297885	0.00003124149225186557
32026	0.00020874412439297885	0.00003124149225186557
32027	0.00020874412439297885	0.00003124149225186557
32028	0.00020874412439297885	0.00003124149225186557
32029	0.00020874412439297885	0.00003124149225186557
32030	0.00020874412439297885	0.00003124149225186557
32031	0.00020874412439297885	0.00003124149225186557
32032	0.00020874412439297885	0.00003124149225186557
32033	0.00020874412439297885	0.00003124149225186557
32034	0.00020874412439297885	0.00003124149225186557
32035	0.00020874412439297885	0.00003124149225186557
32036	0.00020874412439297885	0.00003124149225186557
32037	0.00020874412439297885	0.00003124149225186557
32038	0.00020874412439297885	0.00003124149225186557
32039	0.00020874412439297885	0.00003124149225186557
32040	0.00020874412439297885	0.00003124149225186557
32041	0.00020874412439297885	0.00003124149225186557
32042	0.00020874412439297885	0.00003124149225186557
32043	0.00020874412439297885	0.00003124149225186557
32044	0.00020874412439297885	0.00003124149225186557
32045	0.00020874412439297885	0.00003124149225186557
32046	0.00020874412439297885	0.00003124149225186557
32047	0.00020874412439297885	0.00003124149225186557
32048	0.00020874412439297885	0.00003124149225186557
32049	0.00020874412439297885	0.00003124149225186557
32050	0.00020874412439297885	0.00003124149225186557
32051	0.00020874412439297885	0.00003124149225186557
32052	0.00020874412439297885	0.00003124149225186557
32053	0.00020874412439297885	0.00003124149225186557
32054	0.00020874412439297885	0.00003124149225186557
32055	0.00020874412439297885	0.00003124149225186557
32056	0.00020874412439297885	0.00003124149225186557
32057	0.00020874412439297885	0.00003124149225186557
32058	0.00020874412439297885	0.00003124149225186557
