t	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18
41.26	0.573276	1.06988	9.00324	-1.05066	-1.97428	10.779	1.75755	-2.30523	10.9721	-0.240357	0.0173042	0.223239	0.399091	0.085021	0.183738	0.562337	-0.154238	0.323305
41.27	0.570873	1.07005	9.00547	-1.04667	-1.97343	10.7808	1.76318	-2.30677	10.9753	-0.240399	0.0168974	0.223477	0.400029	0.0857965	0.183285	0.561566	-0.153386	0.322809
41.28	0.568469	1.07022	9.00771	-1.04267	-1.97257	10.7827	1.76879	-2.30831	10.9785	-0.24044	0.0164907	0.223714	0.400966	0.0865736	0.182832	0.560793	-0.152536	0.322313
41.29	0.566065	1.07038	9.00994	-1.03866	-1.9717	10.7845	1.7744	-2.30983	10.9817	-0.240481	0.0160839	0.223951	0.401901	0.0873525	0.182378	0.560021	-0.151688	0.321818
41.3	0.56366	1.07054	9.01218	-1.03464	-1.97083	10.7863	1.78	-2.31135	10.985	-0.240521	0.0156772	0.224188	0.402836	0.0881331	0.181922	0.559249	-0.150842	0.321325
41.31	0.561255	1.0707	9.01442	-1.03061	-1.96995	10.7881	1.78559	-2.31286	10.9882	-0.240561	0.0152705	0.224426	0.403768	0.0889154	0.181466	0.558476	-0.149997	0.320832
41.32	0.558849	1.07085	9.01667	-1.02657	-1.96906	10.79	1.79118	-2.31436	10.9914	-0.240601	0.0148638	0.224663	0.4047	0.0896995	0.181009	0.557703	-0.149155	0.32034
41.33	0.556443	1.071	9.01891	-1.02253	-1.96816	10.7918	1.79676	-2.31585	10.9946	-0.24064	0.0144571	0.2249	0.40563	0.0904853	0.18055	0.556929	-0.148314	0.31985
41.34	0.554036	1.07115	9.02116	-1.01847	-1.96726	10.7936	1.80232	-2.31733	10.9978	-0.240679	0.0140503	0.225137	0.406558	0.0912729	0.180091	0.556156	-0.147474	0.31936
41.35	0.55163	1.07129	9.02342	-1.01441	-1.96634	10.7954	1.80789	-2.31881	11.001	-0.240717	0.0136436	0.225375	0.407486	0.0920623	0.17963	0.555382	-0.146637	0.318871
41.36	0.549223	1.07142	9.02567	-1.01033	-1.96542	10.7972	1.81344	-2.32027	11.0042	-0.240755	0.0132368	0.225612	0.408412	0.0928534	0.179169	0.554608	-0.145801	0.318384
41.37	0.546815	1.07156	9.02793	-1.00625	-1.96449	10.799	1.81899	-2.32173	11.0073	-0.240793	0.0128301	0.225849	0.409337	0.0936463	0.178706	0.553834	-0.144967	0.317897
41.38	0.544407	1.07169	9.03018	-1.00215	-1.96356	10.8007	1.82452	-2.32318	11.0105	-0.24083	0.0124232	0.226086	0.41026	0.094441	0.178243	0.553059	-0.144134	0.317412
41.39	0.541999	1.07181	9.03244	-0.99805	-1.96261	10.8025	1.83006	-2.32462	11.0137	-0.240867	0.0120164	0.226324	0.411182	0.0952376	0.177778	0.552284	-0.143303	0.316927
41.4	0.53959	1.07193	9.03471	-0.993938	-1.96166	10.8043	1.83558	-2.32606	11.0169	-0.240903	0.0116095	0.226561	0.412103	0.0960359	0.177312	0.551509	-0.142474	0.316443
41.41	0.537181	1.07205	9.03697	-0.989817	-1.9607	10.8061	1.84109	-2.32748	11.02	-0.240939	0.0112026	0.226798	0.413022	0.0968361	0.176846	0.550734	-0.141647	0.315961
41.42	0.534772	1.07216	9.03924	-0.985687	-1.95973	10.8078	1.8466	-2.3289	11.0232	-0.240975	0.0107957	0.227036	0.41394	0.0976381	0.176378	0.549959	-0.140821	0.315479
41.43	0.532362	1.07227	9.04151	-0.981548	-1.95876	10.8096	1.8521	-2.33031	11.0263	-0.24101	0.0103887	0.227273	0.414857	0.098442	0.175909	0.549183	-0.139997	0.314998
41.44	0.529952	1.07237	9.04378	-0.977399	-1.95777	10.8114	1.85759	-2.33171	11.0295	-0.241045	0.00998167	0.227511	0.415772	0.0992478	0.175439	0.548407	-0.139174	0.314518
41.45	0.527541	1.07247	9.04606	-0.973241	-1.95678	10.8131	1.86308	-2.3331	11.0326	-0.241079	0.00957458	0.227748	0.416686	0.100055	0.174968	0.547631	-0.138354	0.31404
41.46	0.525131	1.07257	9.04834	-0.969075	-1.95578	10.8149	1.86855	-2.33448	11.0358	-0.241113	0.00916743	0.227986	0.417599	0.100865	0.174496	0.546854	-0.137535	0.313562
41.47	0.522719	1.07266	9.05062	-0.964899	-1.95477	10.8166	1.87402	-2.33586	11.0389	-0.241147	0.00876022	0.228223	0.41851	0.101676	0.174022	0.546078	-0.136717	0.313085
41.48	0.520308	1.07274	9.0529	-0.960714	-1.95375	10.8184	1.87948	-2.33722	11.042	-0.24118	0.00835294	0.228461	0.41942	0.102489	0.173548	0.545301	-0.135901	0.312609
41.49	0.517896	1.07283	9.05518	-0.956519	-1.95273	10.8201	1.88493	-2.33858	11.0452	-0.241213	0.00794559	0.228698	0.420329	0.103305	0.173072	0.544524	-0.135087	0.312134
41.5	0.515484	1.07291	9.05747	-0.952316	-1.9517	10.8218	1.89038	-2.33993	11.0483	-0.241246	0.00753817	0.228936	0.421237	0.104122	0.172596	0.543747	-0.134274	0.31166
41.51	0.513072	1.07298	9.05976	-0.948104	-1.95065	10.8235	1.89582	-2.34128	11.0514	-0.241278	0.00713067	0.229174	0.422143	0.104941	0.172118	0.542969	-0.133463	0.311187
41.52	0.510659	1.07305	9.06205	-0.943882	-1.94961	10.8253	1.90125	-2.34261	11.0545	-0.24131	0.00672309	0.229412	0.423047	0.105762	0.171639	0.542192	-0.132654	0.310715
41.53	0.508246	1.07312	9.06435	-0.939652	-1.94855	10.827	1.90667	-2.34394	11.0576	-0.241341	0.00631542	0.229649	0.423951	0.106585	0.171159	0.541414	-0.131846	0.310244
41.54	0.505832	1.07318	9.06664	-0.935412	-1.94748	10.8287	1.91208	-2.34526	11.0607	-0.241372	0.00590766	0.229887	0.424853	0.10741	0.170678	0.540636	-0.13104	0.309773
41.55	0.503419	1.07324	9.06894	-0.931164	-1.94641	10.8304	1.91749	-2.34657	11.0638	-0.241403	0.00549981	0.230125	0.425754	0.108236	0.170195	0.539857	-0.130236	0.309304
41.56	0.501005	1.0733	9.07124	-0.926906	-1.94533	10.8321	1.92289	-2.34787	11.0669	-0.241433	0.00509186	0.230363	0.426653	0.109065	0.169712	0.539079	-0.129433	0.308836
41.57	0.49859	1.07335	9.07355	-0.92264	-1.94423	10.8338	1.92828	-2.34916	11.07	-0.241463	0.0046838	0.230601	0.427551	0.109896	0.169227	0.5383	-0.128631	0.308368
41.58	0.496176	1.0734	9.07585	-0.918364	-1.94314	10.8355	1.93366	-2.35045	11.0731	-0.241492	0.00427564	0.230839	0.428448	0.110729	0.168741	0.537521	-0.127831	0.307902
41.59	0.493761	1.07344	9.07816	-0.91408	-1.94203	10.8372	1.93904	-2.35173	11.0762	-0.241521	0.00386736	0.231077	0.429343	0.111564	0.168254	0.536742	-0.127033	0.307436
41.6	0.491345	1.07348	9.08047	-0.909786	-1.94091	10.8389	1.9444	-2.353	11.0792	-0.24155	0.00345897	0.231316	0.430237	0.112401	0.167766	0.535963	-0.126237	0.306971
41.61	0.48893	1.07351	9.08278	-0.905484	-1.93979	10.8405	1.94976	-2.35426	11.0823	-0.241578	0.00305046	0.231554	0.43113	0.11324	0.167277	0.535183	-0.125441	0.306507
41.62	0.486514	1.07354	9.0851	-0.901173	-1.93866	10.8422	1.95512	-2.35551	11.0854	-0.241606	0.00264182	0.231792	0.432021	0.11408	0.166786	0.534404	-0.124648	0.306045
41.63	0.484098	1.07357	9.08742	-0.896852	-1.93752	10.8439	1.96046	-2.35676	11.0884	-0.241634	0.00223305	0.232031	0.432911	0.114923	0.166295	0.533624	-0.123856	0.305582
41.64	0.481682	1.07359	9.08974	-0.892523	-1.93637	10.8455	1.9658	-2.358	11.0915	-0.241661	0.00182416	0.232269	0.4338	0.115769	0.165802	0.532844	-0.123065	0.305121
41.65	0.479265	1.07361	9.09206	-0.888185	-1.93521	10.8472	1.97112	-2.35923	11.0946	-0.241688	0.00141512	0.232508	0.434687	0.116616	0.165308	0.532064	-0.122276	0.304661
41.66	0.476848	1.07362	9.09439	-0.883838	-1.93404	10.8489	1.97645	-2.36045	11.0976	-0.241714	0.00100594	0.232747	0.435573	0.117465	0.164812	0.531283	-0.121489	0.304202
41.67	0.474431	1.07363	9.09671	-0.879483	-1.93287	10.8505	1.98176	-2.36167	11.1006	-0.24174	0.000596622	0.232985	0.436458	0.118316	0.164316	0.530503	-0.120703	0.303743
41.68	0.472014	1.07364	9.09904	-0.875118	-1.93168	10.8521	1.98706	-2.36288	11.1037	-0.241766	0.000187149	0.233224	0.437341	0.11917	0.163818	0.529722	-0.119918	0.303286
41.69	0.469596	1.07364	9.10138	-0.870745	-1.93049	10.8538	1.99236	-2.36407	11.1067	-0.241791	-0.000222478	0.233463	0.438223	0.120025	0.163319	0.528941	-0.119135	0.302829
41.7	0.467178	1.07364	9.10371	-0.866362	-1.92929	10.8554	1.99765	-2.36527	11.1097	-0.241816	-0.000632263	0.233702	0.439103	0.120883	0.162818	0.52816	-0.118354	0.302373
41.71	0.46476	1.07363	9.10605	-0.861971	-1.92808	10.857	2.00293	-2.36645	11.1128	-0.24184	-0.00104221	0.233941	0.439982	0.121743	0.162317	0.527378	-0.117574	0.301918
41.72	0.462342	1.07362	9.10839	-0.857572	-1.92687	10.8587	2.00821	-2.36762	11.1158	-0.241864	-0.00145233	0.234181	0.44086	0.122605	0.161814	0.526597	-0.116795	0.301464
41.73	0.459923	1.07361	9.11073	-0.853163	-1.92564	10.8603	2.01347	-2.36879	11.1188	-0.241888	-0.00186261	0.23442	0.441736	0.123469	0.16131	0.525815	-0.116018	0.301011
41.74	0.457504	1.07359	9.11307	-0.848746	-1.92441	10.8619	2.01873	-2.36995	11.1218	-0.241911	-0.00227308	0.234659	0.442611	0.124335	0.160805	0.525033	-0.115243	0.300558
41.75	0.455085	1.07357	9.11542	-0.84432	-1.92316	10.8635	2.02398	-2.37111	11.1248	-0.241934	-0.00268372	0.234899	0.443485	0.125203	0.160298	0.524251	-0.114469	0.300107
41.76	0.452666	1.07354	9.11777	-0.839885	-1.92191	10.8651	2.02922	-2.37225	11.1278	-0.241956	-0.00309455	0.235138	0.444357	0.126074	0.15979	0.523469	-0.113696	0.299656
41.77	0.450246	1.07351	9.12012	-0.835441	-1.92065	10.8667	2.03446	-2.37339	11.1308	-0.241979	-0.00350557	0.235378	0.445228	0.126947	0.159281	0.522686	-0.112925	0.299206
41.78	0.447826	1.07347	9.12247	-0.830989	-1.91938	10.8683	2.03968	-2.37452	11.1338	-0.242	-0.00391678	0.235618	0.446097	0.127822	0.15877	0.521904	-0.112155	0.298757
41.79	0.445406	1.07343	9.12483	-0.826528	-1.9181	10.8699	2.0449	-2.37564	11.1368	-0.242022	-0.00432818	0.235858	0.446965	0.128699	0.158259	0.521121	-0.111387	0.298309
41.8	0.442986	1.07339	9.12719	-0.822058	-1.91681	10.8715	2.05011	-2.37675	11.1398	-0.242042	-0.00473979	0.236098	0.447832	0.129579	0.157746	0.520338	-0.11062	0.297861
41.81	0.440566	1.07334	9.12955	-0.81758	-1.91552	10.8731	2.05532	-2.37786	11.1428	-0.242063	-0.00515161	0.236338	0.448697	0.130461	0.157231	0.519555	-0.109854	0.297415
41.82	0.438145	1.07329	9.13191	-0.813093	-1.91421	10.8746	2.06051	-2.37896	11.1457	-0.242083	-0.00556363	0.236579	0.449561	0.131345	0.156716	0.518772	-0.10909	0.296969
41.83	0.435724	1.07324	9.13428	-0.808597	-1.9129	10.8762	2.0657	-2.38005	11.1487	-0.242103	-0.00597588	0.236819	0.450423	0.132231	0.156199	0.517988	-0.108327	0.296524
41.84	0.433303	1.07318	9.13665	-0.804093	-1.91158	10.8778	2.07088	-2.38113	11.1517	-0.242122	-0.00638834	0.23706	0.451284	0.13312	0.15568	0.517204	-0.107566	0.29608
41.85	0.430882	1.07311	9.13902	-0.79958	-1.91025	10.8793	2.07605	-2.38221	11.1546	-0.242141	-0.00680102	0.237301	0.452144	0.13401	0.155161	0.516421	-0.106806	0.295637
41.86	0.428461	1.07305	9.14139	-0.795059	-1.90891	10.8809	2.08122	-2.38327	11.1576	-0.24216	-0.00721393	0.237541	0.453002	0.134904	0.15464	0.515637	-0.106048	0.295195
41.87	0.426039	1.07297	9.14377	-0.790529	-1.90756	10.8824	2.08637	-2.38433	11.1605	-0.242178	-0.00762708	0.237782	0.453858	0.135799	0.154117	0.514853	-0.105291	0.294753
41.88	0.423617	1.0729	9.14614	-0.78599	-1.9062	10.884	2.09152	-2.38539	11.1635	-0.242195	-0.00804046	0.238024	0.454714	0.136697	0.153594	0.514068	-0.104535	0.294312
41.89	0.421195	1.07282	9.14852	-0.781443	-1.90483	10.8855	2.09666	-2.38643	11.1664	-0.242213	-0.00845409	0.238265	0.455567	0.137597	0.153068	0.513284	-0.103781	0.293872
41.9	0.418773	1.07273	9.15091	-0.776887	-1.90346	10.887	2.1018	-2.38747	11.1694	-0.24223	-0.00886796	0.238506	0.45642	0.138499	0.152542	0.512499	-0.103028	0.293433
41.91	0.416351	1.07264	9.15329	-0.772323	-1.90207	10.8885	2.10692	-2.3885	11.1723	-0.242246	-0.00928208	0.238748	0.45727	0.139404	0.152014	0.511715	-0.102276	0.292994
41.92	0.413928	1.07255	9.15568	-0.76775	-1.90068	10.8901	2.11204	-2.38952	11.1752	-0.242262	-0.00969646	0.23899	0.45812	0.140312	0.151485	0.51093	-0.101526	0.292557
41.93	0.411506	1.07245	9.15807	-0.763169	-1.89928	10.8916	2.11715	-2.39054	11.1781	-0.242278	-0.0101111	0.239231	0.458968	0.141221	0.150954	0.510145	-0.100777	0.29212
41.94	0.409083	1.07235	9.16046	-0.75858	-1.89786	10.8931	2.12225	-2.39155	11.1811	-0.242293	-0.010526	0.239473	0.459814	0.142133	0.150422	0.509359	-0.100029	0.291684
41.95	0.40666	1.07225	9.16286	-0.753981	-1.89644	10.8946	2.12734	-2.39255	11.184	-0.242308	-0.0109412	0.239716	0.460659	0.143048	0.149889	0.508574	-0.0992829	0.291248
41.96	0.404237	1.07214	9.16525	-0.749375	-1.89501	10.8961	2.13243	-2.39354	11.1869	-0.242323	-0.0113566	0.239958	0.461503	0.143964	0.149354	0.507788	-0.0985379	0.290814
41.97	0.401814	1.07202	9.16765	-0.74476	-1.89357	10.8976	2.13751	-2.39453	11.1898	-0.242337	-0.0117723	0.240201	0.462345	0.144884	0.148818	0.507003	-0.0977943	0.29038
41.98	0.39939	1.07191	9.17005	-0.740136	-1.89212	10.8991	2.14258	-2.3955	11.1927	-0.24235	-0.0121883	0.240443	0.463185	0.145805	0.14828	0.506217	-0.0970519	0.289947
41.99	0.396967	1.07178	9.17246	-0.735505	-1.89066	10.9006	2.14764	-2.39647	11.1956	-0.242364	-0.0126046	0.240686	0.464024	0.146729	0.147741	0.505431	-0.0963109	0.289515
42	0.394543	1.07166	9.17487	-0.730864	-1.8892	10.902	2.15269	-2.39744	11.1985	-0.242377	-0.0130212	0.240929	0.464862	0.147656	0.147201	0.504645	-0.0955712	0.289083
42.01	0.392119	1.07153	9.17728	-0.726216	-1.88772	10.9035	2.15774	-2.39839	11.2014	-0.242389	-0.013438	0.241172	0.465698	0.148585	0.146659	0.503858	-0.0948327	0.288652
42.02	0.389696	1.07139	9.17969	-0.721559	-1.88623	10.905	2.16278	-2.39934	11.2043	-0.242401	-0.0138552	0.241416	0.466532	0.149516	0.146115	0.503072	-0.0940956	0.288222
42.03	0.387272	1.07126	9.1821	-0.716893	-1.88474	10.9064	2.16781	-2.40028	11.2072	-0.242412	-0.0142727	0.241659	0.467365	0.15045	0.145571	0.502285	-0.0933597	0.287793
42.04	0.384847	1.07111	9.18452	-0.71222	-1.88324	10.9079	2.17283	-2.40122	11.21	-0.242424	-0.0146905	0.241903	0.468196	0.151387	0.145024	0.501498	-0.0926251	0.287365
42.05	0.382423	1.07097	9.18694	-0.707538	-1.88172	10.9093	2.17785	-2.40214	11.2129	-0.242434	-0.0151086	0.242147	0.469026	0.152326	0.144476	0.500711	-0.0918917	0.286937
42.06	0.379999	1.07081	9.18936	-0.702848	-1.8802	10.9108	2.18285	-2.40306	11.2158	-0.242445	-0.015527	0.242391	0.469854	0.153268	0.143927	0.499924	-0.0911597	0.28651
42.07	0.377574	1.07066	9.19178	-0.698149	-1.87867	10.9122	2.18785	-2.40397	11.2187	-0.242454	-0.0159457	0.242635	0.470681	0.154212	0.143376	0.499137	-0.0904288	0.286083
42.08	0.37515	1.0705	9.19421	-0.693442	-1.87712	10.9137	2.19284	-2.40488	11.2215	-0.242464	-0.0163648	0.242879	0.471506	0.155158	0.142824	0.49835	-0.0896992	0.285658
42.09	0.372725	1.07034	9.19664	-0.688727	-1.87557	10.9151	2.19783	-2.40577	11.2244	-0.242473	-0.0167842	0.243124	0.47233	0.156108	0.142271	0.497562	-0.0889709	0.285233
42.1	0.3703	1.07017	9.19907	-0.684004	-1.87401	10.9165	2.2028	-2.40666	11.2272	-0.242481	-0.0172039	0.243369	0.473152	0.157059	0.141715	0.496774	-0.0882437	0.284809
42.11	0.367876	1.07	9.2015	-0.679272	-1.87244	10.9179	2.20777	-2.40755	11.2301	-0.24249	-0.017624	0.243614	0.473972	0.158014	0.141159	0.495987	-0.0875178	0.284385
42.12	0.365451	1.06982	9.20394	-0.674533	-1.87086	10.9193	2.21273	-2.40842	11.2329	-0.242497	-0.0180444	0.243859	0.474791	0.158971	0.1406	0.495199	-0.0867932	0.283963
42.13	0.363026	1.06964	9.20638	-0.669785	-1.86927	10.9207	2.21768	-2.40929	11.2358	-0.242505	-0.0184652	0.244105	0.475608	0.15993	0.140041	0.49441	-0.0860697	0.283541
42.14	0.360601	1.06946	9.20882	-0.665029	-1.86767	10.9221	2.22263	-2.41015	11.2386	-0.242511	-0.0188863	0.24435	0.476423	0.160893	0.139479	0.493622	-0.0853474	0.283119
42.15	0.358176	1.06927	9.21126	-0.660264	-1.86606	10.9235	2.22756	-2.411	11.2414	-0.242518	-0.0193078	0.244596	0.477237	0.161858	0.138916	0.492834	-0.0846264	0.282699
42.16	0.35575	1.06907	9.21371	-0.655492	-1.86444	10.9249	2.23249	-2.41185	11.2442	-0.242524	-0.0197296	0.244842	0.478049	0.162825	0.138352	0.492045	-0.0839065	0.282279
42.17	0.353325	1.06888	9.21616	-0.650711	-1.86282	10.9263	2.23741	-2.41269	11.2471	-0.242529	-0.0201519	0.245089	0.47886	0.163795	0.137786	0.491256	-0.0831878	0.28186
42.18	0.3509	1.06867	9.21861	-0.645923	-1.86118	10.9277	2.24232	-2.41352	11.2499	-0.242534	-0.0205745	0.245335	0.479669	0.164768	0.137219	0.490467	-0.0824703	0.281441
42.19	0.348475	1.06847	9.22106	-0.641126	-1.85953	10.9291	2.24723	-2.41435	11.2527	-0.242539	-0.0209974	0.245582	0.480476	0.165744	0.13665	0.489678	-0.081754	0.281023
42.2	0.346049	1.06826	9.22352	-0.636321	-1.85787	10.9304	2.25212	-2.41516	11.2555	-0.242543	-0.0214208	0.245829	0.481282	0.166722	0.136079	0.488889	-0.0810389	0.280606
42.21	0.343624	1.06804	9.22597	-0.631509	-1.8562	10.9318	2.25701	-2.41597	11.2583	-0.242546	-0.0218445	0.246076	0.482085	0.167703	0.135507	0.4881	-0.0803249	0.28019
42.22	0.341198	1.06783	9.22843	-0.626688	-1.85453	10.9331	2.26189	-2.41678	11.2611	-0.24255	-0.0222686	0.246323	0.482888	0.168687	0.134933	0.487311	-0.079612	0.279774
42.23	0.338773	1.0676	9.2309	-0.621859	-1.85284	10.9345	2.26677	-2.41757	11.2639	-0.242552	-0.0226932	0.246571	0.483688	0.169673	0.134357	0.486521	-0.0789003	0.279359
42.24	0.336347	1.06738	9.23336	-0.617022	-1.85114	10.9358	2.27163	-2.41836	11.2667	-0.242554	-0.0231181	0.246819	0.484487	0.170662	0.13378	0.485731	-0.0781898	0.278944
42.25	0.333922	1.06715	9.23583	-0.612177	-1.84944	10.9372	2.27649	-2.41914	11.2695	-0.242556	-0.0235434	0.247067	0.485284	0.171654	0.133202	0.484941	-0.0774804	0.27853
42.26	0.331496	1.06691	9.2383	-0.607324	-1.84772	10.9385	2.28134	-2.41992	11.2723	-0.242558	-0.0239692	0.247315	0.486079	0.172649	0.132622	0.484151	-0.0767721	0.278117
42.27	0.329071	1.06667	9.24078	-0.602464	-1.84599	10.9398	2.28618	-2.42069	11.2751	-0.242558	-0.0243953	0.247564	0.486873	0.173646	0.13204	0.483361	-0.0760649	0.277705
42.28	0.326645	1.06643	9.24325	-0.597595	-1.84426	10.9412	2.29101	-2.42145	11.2778	-0.242559	-0.0248219	0.247813	0.487664	0.174646	0.131456	0.482571	-0.0753589	0.277293
42.29	0.324219	1.06618	9.24573	-0.592718	-1.84251	10.9425	2.29584	-2.4222	11.2806	-0.242559	-0.0252489	0.248062	0.488454	0.17565	0.130871	0.48178	-0.0746539	0.276881
42.3	0.321794	1.06593	9.24821	-0.587834	-1.84076	10.9438	2.30066	-2.42295	11.2834	-0.242558	-0.0256763	0.248311	0.489242	0.176655	0.130284	0.48099	-0.0739501	0.276471
42.31	0.319368	1.06567	9.25069	-0.582941	-1.83899	10.9451	2.30547	-2.42369	11.2862	-0.242557	-0.0261042	0.248561	0.490029	0.177664	0.129696	0.480199	-0.0732474	0.276061
42.32	0.316943	1.06541	9.25318	-0.578041	-1.83721	10.9464	2.31027	-2.42442	11.2889	-0.242555	-0.0265325	0.248811	0.490813	0.178676	0.129106	0.479408	-0.0725457	0.275652
42.33	0.314517	1.06514	9.25567	-0.573133	-1.83543	10.9477	2.31506	-2.42514	11.2917	-0.242553	-0.0269613	0.249061	0.491596	0.17969	0.128514	0.478617	-0.0718452	0.275243
42.34	0.312092	1.06487	9.25816	-0.568217	-1.83363	10.9489	2.31985	-2.42586	11.2944	-0.242551	-0.0273904	0.249311	0.492377	0.180707	0.127921	0.477826	-0.0711457	0.274835
42.35	0.309666	1.0646	9.26065	-0.563293	-1.83182	10.9502	2.32463	-2.42657	11.2972	-0.242548	-0.0278201	0.249562	0.493156	0.181728	0.127326	0.477035	-0.0704473	0.274428
42.36	0.307241	1.06432	9.26315	-0.558361	-1.83	10.9515	2.3294	-2.42728	11.2999	-0.242544	-0.0282502	0.249813	0.493933	0.182751	0.126729	0.476243	-0.0697499	0.274021
42.37	0.304815	1.06404	9.26564	-0.553422	-1.82818	10.9528	2.33416	-2.42798	11.3027	-0.24254	-0.0286808	0.250064	0.494709	0.183777	0.12613	0.475452	-0.0690537	0.273615
42.38	0.30239	1.06375	9.26815	-0.548475	-1.82634	10.954	2.33892	-2.42867	11.3054	-0.242535	-0.0291118	0.250315	0.495482	0.184806	0.12553	0.47466	-0.0683584	0.273209
42.39	0.299964	1.06346	9.27065	-0.54352	-1.82449	10.9553	2.34366	-2.42935	11.3081	-0.24253	-0.0295433	0.250567	0.496254	0.185838	0.124928	0.473868	-0.0676642	0.272804
42.4	0.297539	1.06316	9.27315	-0.538558	-1.82263	10.9565	2.3484	-2.43003	11.3108	-0.242525	-0.0299753	0.250819	0.497023	0.186872	0.124324	0.473076	-0.0669711	0.2724
42.41	0.295114	1.06287	9.27566	-0.533587	-1.82076	10.9578	2.35313	-2.4307	11.3136	-0.242519	-0.0304078	0.251071	0.497791	0.18791	0.123719	0.472284	-0.066279	0.271996
42.42	0.292689	1.06256	9.27817	-0.52861	-1.81888	10.959	2.35785	-2.43136	11.3163	-0.242512	-0.0308407	0.251324	0.498557	0.188951	0.123112	0.471492	-0.0655879	0.271593
42.43	0.290264	1.06225	9.28069	-0.523624	-1.81699	10.9602	2.36257	-2.43202	11.319	-0.242505	-0.0312742	0.251577	0.49932	0.189995	0.122503	0.470699	-0.0648978	0.27119
42.44	0.287838	1.06194	9.2832	-0.518631	-1.8151	10.9615	2.36728	-2.43266	11.3217	-0.242497	-0.0317081	0.25183	0.500082	0.191041	0.121893	0.469907	-0.0642088	0.270788
42.45	0.285414	1.06162	9.28572	-0.51363	-1.81318	10.9627	2.37198	-2.43331	11.3244	-0.242489	-0.0321426	0.252083	0.500842	0.192091	0.12128	0.469114	-0.0635208	0.270387
42.46	0.282989	1.0613	9.28824	-0.508622	-1.81126	10.9639	2.37667	-2.43394	11.3271	-0.24248	-0.0325775	0.252337	0.5016	0.193144	0.120666	0.468321	-0.0628337	0.269986
42.47	0.280564	1.06098	9.29076	-0.503606	-1.80933	10.9651	2.38135	-2.43457	11.3298	-0.242471	-0.033013	0.252591	0.502356	0.1942	0.12005	0.467528	-0.0621477	0.269586
42.48	0.278139	1.06065	9.29329	-0.498582	-1.80739	10.9663	2.38603	-2.43519	11.3325	-0.242461	-0.0334489	0.252845	0.503109	0.195258	0.119433	0.466735	-0.0614626	0.269187
42.49	0.275715	1.06031	9.29582	-0.493551	-1.80544	10.9675	2.39069	-2.43581	11.3352	-0.242451	-0.0338854	0.2531	0.503861	0.19632	0.118813	0.465942	-0.0607786	0.268788
42.5	0.27329	1.05997	9.29835	-0.488512	-1.80347	10.9687	2.39535	-2.43641	11.3379	-0.24244	-0.0343225	0.253355	0.504611	0.197385	0.118192	0.465148	-0.0600955	0.268389
42.51	0.270866	1.05963	9.30088	-0.483466	-1.8015	10.9699	2.4	-2.43701	11.3406	-0.242428	-0.03476	0.25361	0.505358	0.198453	0.117569	0.464355	-0.0594134	0.267991
42.52	0.268441	1.05928	9.30342	-0.478413	-1.79952	10.9711	2.40465	-2.43761	11.3433	-0.242416	-0.0351981	0.253866	0.506104	0.199525	0.116944	0.463561	-0.0587322	0.267594
42.53	0.266017	1.05893	9.30596	-0.473352	-1.79752	10.9722	2.40928	-2.4382	11.3459	-0.242404	-0.0356367	0.254121	0.506847	0.200599	0.116317	0.462767	-0.058052	0.267197
42.54	0.263593	1.05857	9.3085	-0.468283	-1.79551	10.9734	2.41391	-2.43878	11.3486	-0.24239	-0.0360759	0.254378	0.507589	0.201676	0.115689	0.461973	-0.0573728	0.266801
42.55	0.261169	1.05821	9.31104	-0.463207	-1.7935	10.9745	2.41853	-2.43935	11.3513	-0.242377	-0.0365156	0.254634	0.508328	0.202757	0.115058	0.461179	-0.0566945	0.266405
42.56	0.258745	1.05785	9.31359	-0.458124	-1.79147	10.9757	2.42314	-2.43992	11.354	-0.242362	-0.0369559	0.254891	0.509065	0.203841	0.114426	0.460385	-0.0560172	0.26601
42.57	0.256322	1.05748	9.31614	-0.453033	-1.78943	10.9768	2.42775	-2.44048	11.3566	-0.242348	-0.0373967	0.255148	0.5098	0.204928	0.113792	0.45959	-0.0553408	0.265615
42.58	0.253898	1.0571	9.31869	-0.447935	-1.78738	10.978	2.43234	-2.44103	11.3593	-0.242332	-0.0378381	0.255406	0.510532	0.206018	0.113156	0.458796	-0.0546653	0.265221
42.59	0.251475	1.05673	9.32124	-0.44283	-1.78532	10.9791	2.43693	-2.44158	11.3619	-0.242316	-0.0382801	0.255663	0.511263	0.207111	0.112519	0.458001	-0.0539907	0.264828
42.6	0.249052	1.05634	9.3238	-0.437717	-1.78325	10.9802	2.44151	-2.44212	11.3646	-0.242299	-0.0387226	0.255922	0.511991	0.208208	0.111879	0.457206	-0.0533171	0.264435
42.61	0.246629	1.05596	9.32636	-0.432597	-1.78117	10.9813	2.44608	-2.44265	11.3672	-0.242282	-0.0391657	0.25618	0.512717	0.209307	0.111237	0.456412	-0.0526443	0.264043
42.62	0.244206	1.05556	9.32892	-0.42747	-1.77908	10.9825	2.45065	-2.44318	11.3699	-0.242264	-0.0396094	0.256439	0.51344	0.21041	0.110594	0.455616	-0.0519725	0.263651
42.63	0.241783	1.05517	9.33149	-0.422336	-1.77697	10.9836	2.4552	-2.4437	11.3725	-0.242246	-0.0400537	0.256698	0.514162	0.211516	0.109949	0.454821	-0.0513015	0.263259
