t	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18
46.58	34.699	-40.6207	40.6207	-34.699	40.6207	-40.6207	0	0	0	0.774576	-0.899881	0.899881	-0.774576	0.899881	-0.899881	0	0	0
46.59	34.7068	-40.6297	40.6297	-34.7068	40.6297	-40.6297	0	0	0	0.774575	-0.899881	0.899881	-0.774575	0.899881	-0.899881	0	0	0
46.6	34.7145	-40.6387	40.6387	-34.7145	40.6387	-40.6387	0	0	0	0.774575	-0.89988	0.89988	-0.774575	0.89988	-0.89988	0	0	0
46.61	34.7223	-40.6477	40.6477	-34.7223	40.6477	-40.6477	0	0	0	0.774574	-0.89988	0.89988	-0.774574	0.89988	-0.89988	0	0	0
46.62	34.73	-40.6567	40.6567	-34.73	40.6567	-40.6567	0	0	0	0.774574	-0.899879	0.899879	-0.774574	0.899879	-0.899879	0	0	0
46.63	34.7378	-40.6657	40.6657	-34.7378	40.6657	-40.6657	0	0	0	0.774573	-0.899879	0.899879	-0.774573	0.899879	-0.899879	0	0	0
46.64	34.7455	-40.6747	40.6747	-34.7455	40.6747	-40.6747	0	0	0	0.774573	-0.899878	0.899878	-0.774573	0.899878	-0.899878	0	0	0
46.65	34.7533	-40.6837	40.6837	-34.7533	40.6837	-40.6837	0	0	0	0.774573	-0.899878	0.899878	-0.774573	0.899878	-0.899878	0	0	0
46.66	34.761	-40.6927	40.6927	-34.761	40.6927	-40.6927	0	0	0	0.774572	-0.899877	0.899877	-0.774572	0.899877	-0.899877	0	0	0
46.67	34.7688	-40.7017	40.7017	-34.7688	40.7017	-40.7017	0	0	0	0.774572	-0.899877	0.899877	-0.774572	0.899877	-0.899877	0	0	0
46.68	34.7765	-40.7107	40.7107	-34.7765	40.7107	-40.7107	0	0	0	0.774571	-0.899876	0.899876	-0.774571	0.899876	-0.899876	0	0	0
46.69	34.7842	-40.7197	40.7197	-34.7842	40.7197	-40.7197	0	0	0	0.774571	-0.899876	0.899876	-0.774571	0.899876	-0.899876	0	0	0
46.7	34.792	-40.7287	40.7287	-34.792	40.7287	-40.7287	0	0	0	0.77457	-0.899875	0.899875	-0.77457	0.899875	-0.899875	0	0	0
46.71	34.7997	-40.7377	40.7377	-34.7997	40.7377	-40.7377	0	0	0	0.77457	-0.899875	0.899875	-0.77457	0.899875	-0.899875	0	0	0
46.72	34.8075	-40.7467	40.7467	-34.8075	40.7467	-40.7467	0	0	0	0.77457	-0.899874	0.899874	-0.77457	0.899874	-0.899874	0	0	0
46.73	34.8152	-40.7557	40.7557	-34.8152	40.7557	-40.7557	0	0	0	0.774569	-0.899874	0.899874	-0.774569	0.899874	-0.899874	0	0	0
46.74	34.823	-40.7647	40.7647	-34.823	40.7647	-40.7647	0	0	0	0.774569	-0.899873	0.899873	-0.774569	0.899873	-0.899873	0	0	0
46.75	34.8307	-40.7737	40.7737	-34.8307	40.7737	-40.7737	0	0	0	0.774568	-0.899873	0.899873	-0.774568	0.899873	-0.899873	0	0	0
46.76	34.8385	-40.7827	40.7827	-34.8385	40.7827	-40.7827	0	0	0	0.774568	-0.899872	0.899872	-0.774568	0.899872	-0.899872	0	0	0
46.77	34.8462	-40.7917	40.7917	-34.8462	40.7917	-40.7917	0	0	0	0.774567	-0.899872	0.899872	-0.774567	0.899872	-0.899872	0	0	0
46.78	34.854	-40.8007	40.8007	-34.854	40.8007	-40.8007	0	0	0	0.774567	-0.899871	0.899871	-0.774567	0.899871	-0.899871	0	0	0
46.79	34.8617	-40.8097	40.8097	-34.8617	40.8097	-40.8097	0	0	0	0.774567	-0.899871	0.899871	-0.774567	0.899871	-0.899871	0	0	0
46.8	34.8694	-40.8187	40.8187	-34.8694	40.8187	-40.8187	0	0	0	0.774566	-0.89987	0.89987	-0.774566	0.89987	-0.89987	0	0	0
46.81	34.8772	-40.8277	40.8277	-34.8772	40.8277	-40.8277	0	0	0	0.774566	-0.89987	0.89987	-0.774566	0.89987	-0.89987	0	0	0
46.82	34.8849	-40.8367	40.8367	-34.8849	40.8367	-40.8367	0	0	0	0.774565	-0.899869	0.899869	-0.774565	0.899869	-0.899869	0	0	0
46.83	34.8927	-40.8457	40.8457	-34.8927	40.8457	-40.8457	0	0	0	0.774565	-0.899869	0.899869	-0.774565	0.899869	-0.899869	0	0	0
46.84	34.9004	-40.8547	40.8547	-34.9004	40.8547	-40.8547	0	0	0	0.774564	-0.899868	0.899868	-0.774564	0.899868	-0.899868	0	0	0
46.85	34.9082	-40.8637	40.8637	-34.9082	40.8637	-40.8637	0	0	0	0.774564	-0.899868	0.899868	-0.774564	0.899868	-0.899868	0	0	0
46.86	34.9159	-40.8727	40.8727	-34.9159	40.8727	-40.8727	0	0	0	0.774564	-0.899867	0.899867	-0.774564	0.899867	-0.899867	0	0	0
46.87	34.9237	-40.8817	40.8817	-34.9237	40.8817	-40.8817	0	0	0	0.774563	-0.899867	0.899867	-0.774563	0.899867	-0.899867	0	0	0
46.88	34.9314	-40.8907	40.8907	-34.9314	40.8907	-40.8907	0	0	0	0.774563	-0.899866	0.899866	-0.774563	0.899866	-0.899866	0	0	0
46.89	34.9392	-40.8997	40.8997	-34.9392	40.8997	-40.8997	0	0	0	0.774562	-0.899866	0.899866	-0.774562	0.899866	-0.899866	0	0	0
46.9	34.9469	-40.9087	40.9087	-34.9469	40.9087	-40.9087	0	0	0	0.774562	-0.899865	0.899865	-0.774562	0.899865	-0.899865	0	0	0
46.91	34.9547	-40.9177	40.9177	-34.9547	40.9177	-40.9177	0	0	0	0.774561	-0.899865	0.899865	-0.774561	0.899865	-0.899865	0	0	0
46.92	34.9624	-40.9267	40.9267	-34.9624	40.9267	-40.9267	0	0	0	0.774561	-0.899864	0.899864	-0.774561	0.899864	-0.899864	0	0	0
46.93	34.9701	-40.9357	40.9357	-34.9701	40.9357	-40.9357	0	0	0	0.774561	-0.899864	0.899864	-0.774561	0.899864	-0.899864	0	0	0
46.94	34.9779	-40.9447	40.9447	-34.9779	40.9447	-40.9447	0	0	0	0.77456	-0.899863	0.899863	-0.77456	0.899863	-0.899863	0	0	0
46.95	34.9856	-40.9537	40.9537	-34.9856	40.9537	-40.9537	0	0	0	0.77456	-0.899863	0.899863	-0.77456	0.899863	-0.899863	0	0	0
46.96	34.9934	-40.9627	40.9627	-34.9934	40.9627	-40.9627	0	0	0	0.774559	-0.899862	0.899862	-0.774559	0.899862	-0.899862	0	0	0
46.97	35.0011	-40.9717	40.9717	-35.0011	40.9717	-40.9717	0	0	0	0.774559	-0.899862	0.899862	-0.774559	0.899862	-0.899862	0	0	0
46.98	35.0089	-40.9807	40.9807	-35.0089	40.9807	-40.9807	0	0	0	0.774558	-0.899861	0.899861	-0.774558	0.899861	-0.899861	0	0	0
46.99	35.0166	-40.9897	40.9897	-35.0166	40.9897	-40.9897	0	0	0	0.774558	-0.899861	0.899861	-0.774558	0.899861	-0.899861	0	0	0
47	35.0244	-40.9987	40.9987	-35.0244	40.9987	-40.9987	0	0	0	0.774558	-0.89986	0.89986	-0.774558	0.89986	-0.89986	0	0	0
47.01	35.0321	-41.0077	41.0077	-35.0321	41.0077	-41.0077	0	0	0	0.774557	-0.89986	0.89986	-0.774557	0.89986	-0.89986	0	0	0
47.02	35.0399	-41.0167	41.0167	-35.0399	41.0167	-41.0167	0	0	0	0.774557	-0.899859	0.899859	-0.774557	0.899859	-0.899859	0	0	0
47.03	35.0476	-41.0257	41.0257	-35.0476	41.0257	-41.0257	0	0	0	0.774556	-0.899859	0.899859	-0.774556	0.899859	-0.899859	0	0	0
47.04	35.0553	-41.0347	41.0347	-35.0553	41.0347	-41.0347	0	0	0	0.774556	-0.899858	0.899858	-0.774556	0.899858	-0.899858	0	0	0
47.05	35.0631	-41.0437	41.0437	-35.0631	41.0437	-41.0437	0	0	0	0.774556	-0.899858	0.899858	-0.774556	0.899858	-0.899858	0	0	0
47.06	35.0708	-41.0527	41.0527	-35.0708	41.0527	-41.0527	0	0	0	0.774555	-0.899857	0.899857	-0.774555	0.899857	-0.899857	0	0	0
47.07	35.0786	-41.0617	41.0617	-35.0786	41.0617	-41.0617	0	0	0	0.774555	-0.899857	0.899857	-0.774555	0.899857	-0.899857	0	0	0
47.08	35.0863	-41.0707	41.0707	-35.0863	41.0707	-41.0707	0	0	0	0.774554	-0.899856	0.899856	-0.774554	0.899856	-0.899856	0	0	0
47.09	35.0941	-41.0797	41.0797	-35.0941	41.0797	-41.0797	0	0	0	0.774554	-0.899856	0.899856	-0.774554	0.899856	-0.899856	0	0	0
47.1	35.1018	-41.0887	41.0887	-35.1018	41.0887	-41.0887	0	0	0	0.774553	-0.899855	0.899855	-0.774553	0.899855	-0.899855	0	0	0
47.11	35.1096	-41.0977	41.0977	-35.1096	41.0977	-41.0977	0	0	0	0.774553	-0.899855	0.899855	-0.774553	0.899855	-0.899855	0	0	0
47.12	35.1173	-41.1067	41.1067	-35.1173	41.1067	-41.1067	0	0	0	0.774553	-0.899854	0.899854	-0.774553	0.899854	-0.899854	0	0	0
47.13	35.1251	-41.1157	41.1157	-35.1251	41.1157	-41.1157	0	0	0	0.774552	-0.899854	0.899854	-0.774552	0.899854	-0.899854	0	0	0
47.14	35.1328	-41.1247	41.1247	-35.1328	41.1247	-41.1247	0	0	0	0.774552	-0.899853	0.899853	-0.774552	0.899853	-0.899853	0	0	0
47.15	35.1405	-41.1336	41.1336	-35.1405	41.1336	-41.1336	0	0	0	0.774551	-0.899853	0.899853	-0.774551	0.899853	-0.899853	0	0	0
47.16	35.1483	-41.1426	41.1426	-35.1483	41.1426	-41.1426	0	0	0	0.774551	-0.899852	0.899852	-0.774551	0.899852	-0.899852	0	0	0
47.17	35.156	-41.1516	41.1516	-35.156	41.1516	-41.1516	0	0	0	0.77455	-0.899852	0.899852	-0.77455	0.899852	-0.899852	0	0	0
47.18	35.1638	-41.1606	41.1606	-35.1638	41.1606	-41.1606	0	0	0	0.77455	-0.899851	0.899851	-0.77455	0.899851	-0.899851	0	0	0
47.19	35.1715	-41.1696	41.1696	-35.1715	41.1696	-41.1696	0	0	0	0.77455	-0.899851	0.899851	-0.77455	0.899851	-0.899851	0	0	0
47.2	35.1793	-41.1786	41.1786	-35.1793	41.1786	-41.1786	0	0	0	0.774549	-0.89985	0.89985	-0.774549	0.89985	-0.89985	0	0	0
47.21	35.187	-41.1876	41.1876	-35.187	41.1876	-41.1876	0	0	0	0.774549	-0.89985	0.89985	-0.774549	0.89985	-0.89985	0	0	0
47.22	35.1948	-41.1966	41.1966	-35.1948	41.1966	-41.1966	0	0	0	0.774548	-0.899849	0.899849	-0.774548	0.899849	-0.899849	0	0	0
47.23	35.2025	-41.2056	41.2056	-35.2025	41.2056	-41.2056	0	0	0	0.774548	-0.899849	0.899849	-0.774548	0.899849	-0.899849	0	0	0
47.24	35.2103	-41.2146	41.2146	-35.2103	41.2146	-41.2146	0	0	0	0.774548	-0.899848	0.899848	-0.774548	0.899848	-0.899848	0	0	0
47.25	35.218	-41.2236	41.2236	-35.218	41.2236	-41.2236	0	0	0	0.774547	-0.899848	0.899848	-0.774547	0.899848	-0.899848	0	0	0
47.26	35.2257	-41.2326	41.2326	-35.2257	41.2326	-41.2326	0	0	0	0.774547	-0.899847	0.899847	-0.774547	0.899847	-0.899847	0	0	0
47.27	35.2335	-41.2416	41.2416	-35.2335	41.2416	-41.2416	0	0	0	0.774546	-0.899847	0.899847	-0.774546	0.899847	-0.899847	0	0	0
47.28	35.2412	-41.2506	41.2506	-35.2412	41.2506	-41.2506	0	0	0	0.774546	-0.899846	0.899846	-0.774546	0.899846	-0.899846	0	0	0
47.29	35.249	-41.2596	41.2596	-35.249	41.2596	-41.2596	0	0	0	0.774545	-0.899846	0.899846	-0.774545	0.899846	-0.899846	0	0	0
47.3	35.2567	-41.2686	41.2686	-35.2567	41.2686	-41.2686	0	0	0	0.774545	-0.899845	0.899845	-0.774545	0.899845	-0.899845	0	0	0
47.31	35.2645	-41.2776	41.2776	-35.2645	41.2776	-41.2776	0	0	0	0.774545	-0.899845	0.899845	-0.774545	0.899845	-0.899845	0	0	0
47.32	35.2722	-41.2866	41.2866	-35.2722	41.2866	-41.2866	0	0	0	0.774544	-0.899844	0.899844	-0.774544	0.899844	-0.899844	0	0	0
47.33	35.28	-41.2956	41.2956	-35.28	41.2956	-41.2956	0	0	0	0.774544	-0.899844	0.899844	-0.774544	0.899844	-0.899844	0	0	0
47.34	35.2877	-41.3046	41.3046	-35.2877	41.3046	-41.3046	0	0	0	0.774543	-0.899843	0.899843	-0.774543	0.899843	-0.899843	0	0	0
47.35	35.2955	-41.3136	41.3136	-35.2955	41.3136	-41.3136	0	0	0	0.774543	-0.899843	0.899843	-0.774543	0.899843	-0.899843	0	0	0
47.36	35.3032	-41.3226	41.3226	-35.3032	41.3226	-41.3226	0	0	0	0.774543	-0.899842	0.899842	-0.774543	0.899842	-0.899842	0	0	0
47.37	35.3109	-41.3316	41.3316	-35.3109	41.3316	-41.3316	0	0	0	0.774542	-0.899842	0.899842	-0.774542	0.899842	-0.899842	0	0	0
47.38	35.3187	-41.3406	41.3406	-35.3187	41.3406	-41.3406	0	0	0	0.774542	-0.899841	0.899841	-0.774542	0.899841	-0.899841	0	0	0
47.39	35.3264	-41.3496	41.3496	-35.3264	41.3496	-41.3496	0	0	0	0.774541	-0.899841	0.899841	-0.774541	0.899841	-0.899841	0	0	0
47.4	35.3342	-41.3586	41.3586	-35.3342	41.3586	-41.3586	0	0	0	0.774541	-0.89984	0.89984	-0.774541	0.89984	-0.89984	0	0	0
47.41	35.3419	-41.3676	41.3676	-35.3419	41.3676	-41.3676	0	0	0	0.77454	-0.89984	0.89984	-0.77454	0.89984	-0.89984	0	0	0
47.42	35.3497	-41.3766	41.3766	-35.3497	41.3766	-41.3766	0	0	0	0.77454	-0.89984	0.89984	-0.77454	0.89984	-0.89984	0	0	0
47.43	35.3574	-41.3856	41.3856	-35.3574	41.3856	-41.3856	0	0	0	0.77454	-0.899839	0.899839	-0.77454	0.899839	-0.899839	0	0	0
47.44	35.3652	-41.3946	41.3946	-35.3652	41.3946	-41.3946	0	0	0	0.774539	-0.899839	0.899839	-0.774539	0.899839	-0.899839	0	0	0
47.45	35.3729	-41.4036	41.4036	-35.3729	41.4036	-41.4036	0	0	0	0.774539	-0.899838	0.899838	-0.774539	0.899838	-0.899838	0	0	0
47.46	35.3807	-41.4126	41.4126	-35.3807	41.4126	-41.4126	0	0	0	0.774538	-0.899838	0.899838	-0.774538	0.899838	-0.899838	0	0	0
47.47	35.3884	-41.4216	41.4216	-35.3884	41.4216	-41.4216	0	0	0	0.774538	-0.899837	0.899837	-0.774538	0.899837	-0.899837	0	0	0
47.48	35.3961	-41.4306	41.4306	-35.3961	41.4306	-41.4306	0	0	0	0.774538	-0.899837	0.899837	-0.774538	0.899837	-0.899837	0	0	0
47.49	35.4039	-41.4396	41.4396	-35.4039	41.4396	-41.4396	0	0	0	0.774537	-0.899836	0.899836	-0.774537	0.899836	-0.899836	0	0	0
47.5	35.4116	-41.4486	41.4486	-35.4116	41.4486	-41.4486	0	0	0	0.774537	-0.899836	0.899836	-0.774537	0.899836	-0.899836	0	0	0
47.51	35.4194	-41.4576	41.4576	-35.4194	41.4576	-41.4576	0	0	0	0.774536	-0.899835	0.899835	-0.774536	0.899835	-0.899835	0	0	0
47.52	35.4271	-41.4666	41.4666	-35.4271	41.4666	-41.4666	0	0	0	0.774536	-0.899835	0.899835	-0.774536	0.899835	-0.899835	0	0	0
47.53	35.4349	-41.4756	41.4756	-35.4349	41.4756	-41.4756	0	0	0	0.774536	-0.899834	0.899834	-0.774536	0.899834	-0.899834	0	0	0
47.54	35.4426	-41.4846	41.4846	-35.4426	41.4846	-41.4846	0	0	0	0.774535	-0.899834	0.899834	-0.774535	0.899834	-0.899834	0	0	0
47.55	35.4504	-41.4936	41.4936	-35.4504	41.4936	-41.4936	0	0	0	0.774535	-0.899833	0.899833	-0.774535	0.899833	-0.899833	0	0	0
47.56	35.4581	-41.5026	41.5026	-35.4581	41.5026	-41.5026	0	0	0	0.774534	-0.899833	0.899833	-0.774534	0.899833	-0.899833	0	0	0
47.57	35.4659	-41.5116	41.5116	-35.4659	41.5116	-41.5116	0	0	0	0.774534	-0.899832	0.899832	-0.774534	0.899832	-0.899832	0	0	0
47.58	35.4736	-41.5206	41.5206	-35.4736	41.5206	-41.5206	0	0	0	0.774533	-0.899832	0.899832	-0.774533	0.899832	-0.899832	0	0	0
47.59	35.4813	-41.5296	41.5296	-35.4813	41.5296	-41.5296	0	0	0	0.774533	-0.899831	0.899831	-0.774533	0.899831	-0.899831	0	0	0
47.6	35.4891	-41.5386	41.5386	-35.4891	41.5386	-41.5386	0	0	0	0.774533	-0.899831	0.899831	-0.774533	0.899831	-0.899831	0	0	0
47.61	35.4968	-41.5476	41.5476	-35.4968	41.5476	-41.5476	0	0	0	0.774532	-0.89983	0.89983	-0.774532	0.89983	-0.89983	0	0	0
47.62	35.5046	-41.5566	41.5566	-35.5046	41.5566	-41.5566	0	0	0	0.774532	-0.89983	0.89983	-0.774532	0.89983	-0.89983	0	0	0
47.63	35.5123	-41.5656	41.5656	-35.5123	41.5656	-41.5656	0	0	0	0.774531	-0.899829	0.899829	-0.774531	0.899829	-0.899829	0	0	0
47.64	35.5201	-41.5746	41.5746	-35.5201	41.5746	-41.5746	0	0	0	0.774531	-0.899829	0.899829	-0.774531	0.899829	-0.899829	0	0	0
47.65	35.5278	-41.5836	41.5836	-35.5278	41.5836	-41.5836	0	0	0	0.774531	-0.899828	0.899828	-0.774531	0.899828	-0.899828	0	0	0
47.66	35.5356	-41.5926	41.5926	-35.5356	41.5926	-41.5926	0	0	0	0.77453	-0.899828	0.899828	-0.77453	0.899828	-0.899828	0	0	0
47.67	35.5433	-41.6016	41.6016	-35.5433	41.6016	-41.6016	0	0	0	0.77453	-0.899827	0.899827	-0.77453	0.899827	-0.899827	0	0	0
47.68	35.5511	-41.6106	41.6106	-35.5511	41.6106	-41.6106	0	0	0	0.774529	-0.899827	0.899827	-0.774529	0.899827	-0.899827	0	0	0
47.69	35.5588	-41.6196	41.6196	-35.5588	41.6196	-41.6196	0	0	0	0.774529	-0.899826	0.899826	-0.774529	0.899826	-0.899826	0	0	0
47.7	35.5665	-41.6286	41.6286	-35.5665	41.6286	-41.6286	0	0	0	0.774529	-0.899826	0.899826	-0.774529	0.899826	-0.899826	0	0	0
47.71	35.5743	-41.6376	41.6376	-35.5743	41.6376	-41.6376	0	0	0	0.774528	-0.899826	0.899826	-0.774528	0.899826	-0.899826	0	0	0
47.72	35.582	-41.6466	41.6466	-35.582	41.6466	-41.6466	0	0	0	0.774528	-0.899825	0.899825	-0.774528	0.899825	-0.899825	0	0	0
47.73	35.5898	-41.6556	41.6556	-35.5898	41.6556	-41.6556	0	0	0	0.774527	-0.899825	0.899825	-0.774527	0.899825	-0.899825	0	0	0
47.74	35.5975	-41.6646	41.6646	-35.5975	41.6646	-41.6646	0	0	0	0.774527	-0.899824	0.899824	-0.774527	0.899824	-0.899824	0	0	0
47.75	35.6053	-41.6736	41.6736	-35.6053	41.6736	-41.6736	0	0	0	0.774526	-0.899824	0.899824	-0.774526	0.899824	-0.899824	0	0	0
47.76	35.613	-41.6826	41.6826	-35.613	41.6826	-41.6826	0	0	0	0.774526	-0.899823	0.899823	-0.774526	0.899823	-0.899823	0	0	0
47.77	35.6208	-41.6915	41.6915	-35.6208	41.6915	-41.6915	0	0	0	0.774526	-0.899823	0.899823	-0.774526	0.899823	-0.899823	0	0	0
47.78	35.6285	-41.7005	41.7005	-35.6285	41.7005	-41.7005	0	0	0	0.774525	-0.899822	0.899822	-0.774525	0.899822	-0.899822	0	0	0
47.79	35.6362	-41.7095	41.7095	-35.6362	41.7095	-41.7095	0	0	0	0.774525	-0.899822	0.899822	-0.774525	0.899822	-0.899822	0	0	0
47.8	35.644	-41.7185	41.7185	-35.644	41.7185	-41.7185	0	0	0	0.774524	-0.899821	0.899821	-0.774524	0.899821	-0.899821	0	0	0
47.81	35.6517	-41.7275	41.7275	-35.6517	41.7275	-41.7275	0	0	0	0.774524	-0.899821	0.899821	-0.774524	0.899821	-0.899821	0	0	0
47.82	35.6595	-41.7365	41.7365	-35.6595	41.7365	-41.7365	0	0	0	0.774524	-0.89982	0.89982	-0.774524	0.89982	-0.89982	0	0	0
47.83	35.6672	-41.7455	41.7455	-35.6672	41.7455	-41.7455	0	0	0	0.774523	-0.89982	0.89982	-0.774523	0.89982	-0.89982	0	0	0
47.84	35.675	-41.7545	41.7545	-35.675	41.7545	-41.7545	0	0	0	0.774523	-0.899819	0.899819	-0.774523	0.899819	-0.899819	0	0	0
47.85	35.6827	-41.7635	41.7635	-35.6827	41.7635	-41.7635	0	0	0	0.774522	-0.899819	0.899819	-0.774522	0.899819	-0.899819	0	0	0
47.86	35.6905	-41.7725	41.7725	-35.6905	41.7725	-41.7725	0	0	0	0.774522	-0.899818	0.899818	-0.774522	0.899818	-0.899818	0	0	0
47.87	35.6982	-41.7815	41.7815	-35.6982	41.7815	-41.7815	0	0	0	0.774522	-0.899818	0.899818	-0.774522	0.899818	-0.899818	0	0	0
47.88	35.706	-41.7905	41.7905	-35.706	41.7905	-41.7905	0	0	0	0.774521	-0.899817	0.899817	-0.774521	0.899817	-0.899817	0	0	0
47.89	35.7137	-41.7995	41.7995	-35.7137	41.7995	-41.7995	0	0	0	0.774521	-0.899817	0.899817	-0.774521	0.899817	-0.899817	0	0	0
47.9	35.7214	-41.8085	41.8085	-35.7214	41.8085	-41.8085	0	0	0	0.77452	-0.899816	0.899816	-0.77452	0.899816	-0.899816	0	0	0
47.91	35.7292	-41.8175	41.8175	-35.7292	41.8175	-41.8175	0	0	0	0.77452	-0.899816	0.899816	-0.77452	0.899816	-0.899816	0	0	0
47.92	35.7369	-41.8265	41.8265	-35.7369	41.8265	-41.8265	0	0	0	0.77452	-0.899816	0.899816	-0.77452	0.899816	-0.899816	0	0	0
47.93	35.7447	-41.8355	41.8355	-35.7447	41.8355	-41.8355	0	0	0	0.774519	-0.899815	0.899815	-0.774519	0.899815	-0.899815	0	0	0
47.94	35.7524	-41.8445	41.8445	-35.7524	41.8445	-41.8445	0	0	0	0.774519	-0.899815	0.899815	-0.774519	0.899815	-0.899815	0	0	0
47.95	35.7602	-41.8535	41.8535	-35.7602	41.8535	-41.8535	0	0	0	0.774518	-0.899814	0.899814	-0.774518	0.899814	-0.899814	0	0	0
47.96	35.7679	-41.8625	41.8625	-35.7679	41.8625	-41.8625	0	0	0	0.774518	-0.899814	0.899814	-0.774518	0.899814	-0.899814	0	0	0
47.97	35.7757	-41.8715	41.8715	-35.7757	41.8715	-41.8715	0	0	0	0.774518	-0.899813	0.899813	-0.774518	0.899813	-0.899813	0	0	0
47.98	35.7834	-41.8805	41.8805	-35.7834	41.8805	-41.8805	0	0	0	0.774517	-0.899813	0.899813	-0.774517	0.899813	-0.899813	0	0	0
47.99	35.7912	-41.8895	41.8895	-35.7912	41.8895	-41.8895	0	0	0	0.774517	-0.899812	0.899812	-0.774517	0.899812	-0.899812	0	0	0
48	35.7989	-41.8985	41.8985	-35.7989	41.8985	-41.8985	0	0	0	0.774516	-0.899812	0.899812	-0.774516	0.899812	-0.899812	0	0	0
48.01	35.8066	-41.9075	41.9075	-35.8066	41.9075	-41.9075	0	0	0	0.774516	-0.899811	0.899811	-0.774516	0.899811	-0.899811	0	0	0
48.02	35.8144	-41.9165	41.9165	-35.8144	41.9165	-41.9165	0	0	0	0.774515	-0.899811	0.899811	-0.774515	0.899811	-0.899811	0	0	0
48.03	35.8221	-41.9255	41.9255	-35.8221	41.9255	-41.9255	0	0	0	0.774515	-0.89981	0.89981	-0.774515	0.89981	-0.89981	0	0	0
48.04	35.8299	-41.9345	41.9345	-35.8299	41.9345	-41.9345	0	0	0	0.774515	-0.89981	0.89981	-0.774515	0.89981	-0.89981	0	0	0
48.05	35.8376	-41.9435	41.9435	-35.8376	41.9435	-41.9435	0	0	0	0.774514	-0.899809	0.899809	-0.774514	0.899809	-0.899809	0	0	0
48.06	35.8454	-41.9525	41.9525	-35.8454	41.9525	-41.9525	0	0	0	0.774514	-0.899809	0.899809	-0.774514	0.899809	-0.899809	0	0	0
48.07	35.8531	-41.9615	41.9615	-35.8531	41.9615	-41.9615	0	0	0	0.774513	-0.899808	0.899808	-0.774513	0.899808	-0.899808	0	0	0
48.08	35.8609	-41.9705	41.9705	-35.8609	41.9705	-41.9705	0	0	0	0.774513	-0.899808	0.899808	-0.774513	0.899808	-0.899808	0	0	0
48.09	35.8686	-41.9795	41.9795	-35.8686	41.9795	-41.9795	0	0	0	0.774513	-0.899807	0.899807	-0.774513	0.899807	-0.899807	0	0	0
48.1	35.8763	-41.9885	41.9885	-35.8763	41.9885	-41.9885	0	0	0	0.774512	-0.899807	0.899807	-0.774512	0.899807	-0.899807	0	0	0
48.11	35.8841	-41.9975	41.9975	-35.8841	41.9975	-41.9975	0	0	0	0.774512	-0.899807	0.899807	-0.774512	0.899807	-0.899807	0	0	0
48.12	35.8918	-42.0065	42.0065	-35.8918	42.0065	-42.0065	0	0	0	0.774511	-0.899806	0.899806	-0.774511	0.899806	-0.899806	0	0	0
48.13	35.8996	-42.0155	42.0155	-35.8996	42.0155	-42.0155	0	0	0	0.774511	-0.899806	0.899806	-0.774511	0.899806	-0.899806	0	0	0
48.14	35.9073	-42.0245	42.0245	-35.9073	42.0245	-42.0245	0	0	0	0.774511	-0.899805	0.899805	-0.774511	0.899805	-0.899805	0	0	0
48.15	35.9151	-42.0335	42.0335	-35.9151	42.0335	-42.0335	0	0	0	0.77451	-0.899805	0.899805	-0.77451	0.899805	-0.899805	0	0	0
48.16	35.9228	-42.0425	42.0425	-35.9228	42.0425	-42.0425	0	0	0	0.77451	-0.899804	0.899804	-0.77451	0.899804	-0.899804	0	0	0
48.17	35.9306	-42.0515	42.0515	-35.9306	42.0515	-42.0515	0	0	0	0.774509	-0.899804	0.899804	-0.774509	0.899804	-0.899804	0	0	0
48.18	35.9383	-42.0605	42.0605	-35.9383	42.0605	-42.0605	0	0	0	0.774509	-0.899803	0.899803	-0.774509	0.899803	-0.899803	0	0	0
48.19	35.9461	-42.0695	42.0695	-35.9461	42.0695	-42.0695	0	0	0	0.774509	-0.899803	0.899803	-0.774509	0.899803	-0.899803	0	0	0
48.2	35.9538	-42.0785	42.0785	-35.9538	42.0785	-42.0785	0	0	0	0.774508	-0.899802	0.899802	-0.774508	0.899802	-0.899802	0	0	0
48.21	35.9615	-42.0875	42.0875	-35.9615	42.0875	-42.0875	0	0	0	0.774508	-0.899802	0.899802	-0.774508	0.899802	-0.899802	0	0	0
48.22	35.9693	-42.0965	42.0965	-35.9693	42.0965	-42.0965	0	0	0	0.774507	-0.899801	0.899801	-0.774507	0.899801	-0.899801	0	0	0
48.23	35.977	-42.1055	42.1055	-35.977	42.1055	-42.1055	0	0	0	0.774507	-0.899801	0.899801	-0.774507	0.899801	-0.899801	0	0	0
48.24	35.9848	-42.1145	42.1145	-35.9848	42.1145	-42.1145	0	0	0	0.774507	-0.8998	0.8998	-0.774507	0.8998	-0.8998	0	0	0
48.25	35.9925	-42.1235	42.1235	-35.9925	42.1235	-42.1235	0	0	0	0.774506	-0.8998	0.8998	-0.774506	0.8998	-0.8998	0	0	0
48.26	36.0003	-42.1325	42.1325	-36.0003	42.1325	-42.1325	0	0	0	0.774506	-0.899799	0.899799	-0.774506	0.899799	-0.899799	0	0	0
48.27	36.008	-42.1415	42.1415	-36.008	42.1415	-42.1415	0	0	0	0.774505	-0.899799	0.899799	-0.774505	0.899799	-0.899799	0	0	0
