t	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18
28.46	0.673894	0.431563	6.38892	-0.148811	0.446184	6.38039	0.453237	-2.17244	7.90792	-0.283452	0.22085	0.104504	0.477398	-0.835089	0.720468	0.656408	-0.0483095	0.261514
28.47	0.671029	0.43377	6.38997	-0.143918	0.437829	6.3876	0.459801	-2.17291	7.91053	-0.289447	0.220541	0.104685	0.501336	-0.835716	0.720834	0.656451	-0.0464463	0.260427
28.48	0.668104	0.435974	6.39102	-0.138783	0.42947	6.39481	0.466366	-2.17336	7.91313	-0.295559	0.220155	0.10491	0.525749	-0.836036	0.721021	0.656487	-0.0445832	0.25934
28.49	0.665118	0.438173	6.39207	-0.133401	0.42111	6.40202	0.472931	-2.1738	7.91572	-0.301792	0.219688	0.105182	0.550652	-0.83603	0.721018	0.656517	-0.0427202	0.258253
28.5	0.662068	0.440367	6.39312	-0.127768	0.412751	6.40923	0.479496	-2.17422	7.91829	-0.308151	0.219134	0.105505	0.576062	-0.835679	0.720813	0.65654	-0.0408574	0.257167
28.51	0.658954	0.442555	6.39418	-0.121878	0.404397	6.41643	0.486062	-2.17462	7.92086	-0.314638	0.218488	0.105882	0.601997	-0.834959	0.720393	0.656556	-0.0389946	0.25608
28.52	0.655775	0.444737	6.39524	-0.115726	0.396053	6.42364	0.492627	-2.175	7.92342	-0.32126	0.217745	0.106316	0.628474	-0.833847	0.719744	0.656566	-0.0371318	0.254994
28.53	0.652529	0.44691	6.3963	-0.109307	0.387722	6.43083	0.499193	-2.17536	7.92596	-0.32802	0.216897	0.10681	0.655512	-0.832318	0.718852	0.656569	-0.035269	0.253907
28.54	0.649214	0.449074	6.39737	-0.102614	0.379408	6.43801	0.505759	-2.1757	7.92849	-0.334924	0.215937	0.10737	0.683129	-0.830343	0.7177	0.656566	-0.0334062	0.25282
28.55	0.64583	0.451228	6.39845	-0.0956424	0.371117	6.44518	0.512324	-2.17603	7.93102	-0.341975	0.214859	0.107999	0.711344	-0.827893	0.716271	0.656555	-0.0315434	0.251734
28.56	0.642374	0.453371	6.39953	-0.0883853	0.362852	6.45234	0.51889	-2.17634	7.93353	-0.349179	0.213654	0.108702	0.740179	-0.824935	0.714545	0.656539	-0.0296805	0.250647
28.57	0.638845	0.455501	6.40062	-0.0808367	0.35462	6.45947	0.525455	-2.17662	7.93603	-0.356542	0.212312	0.109484	0.769653	-0.821432	0.712502	0.656516	-0.0278174	0.24956
28.58	0.635243	0.457617	6.40172	-0.0729901	0.346425	6.46659	0.53202	-2.17689	7.93852	-0.364068	0.210825	0.110352	0.799787	-0.817348	0.710119	0.656486	-0.0259542	0.248473
28.59	0.631564	0.459717	6.40283	-0.0648387	0.338275	6.47367	0.538585	-2.17714	7.941	-0.371763	0.209182	0.11131	0.830603	-0.812639	0.707373	0.656449	-0.0240908	0.247386
28.6	0.627807	0.4618	6.40395	-0.0563756	0.330175	6.48073	0.545149	-2.17737	7.94347	-0.379632	0.207372	0.112367	0.862123	-0.80726	0.704235	0.656407	-0.0222272	0.246299
28.61	0.62397	0.463864	6.40508	-0.0475938	0.322132	6.48776	0.551713	-2.17759	7.94593	-0.387681	0.205381	0.113528	0.894367	-0.801161	0.700677	0.656357	-0.0203633	0.245212
28.62	0.620052	0.465907	6.40622	-0.0384858	0.314154	6.49474	0.558276	-2.17778	7.94837	-0.395915	0.203197	0.114802	0.927359	-0.794288	0.696668	0.656302	-0.0184991	0.244124
28.63	0.616051	0.467927	6.40738	-0.0290441	0.306249	6.50169	0.564839	-2.17796	7.95081	-0.40434	0.200804	0.116197	0.961119	-0.786583	0.692173	0.65624	-0.0166346	0.243037
28.64	0.611965	0.469922	6.40855	-0.0192608	0.298425	6.50859	0.571401	-2.17811	7.95323	-0.41296	0.198187	0.117724	0.995669	-0.777979	0.687154	0.656171	-0.0147697	0.241949
28.65	0.607791	0.47189	6.40973	-0.00912798	0.290693	6.51543	0.577962	-2.17825	7.95565	-0.421781	0.195328	0.119392	1.03103	-0.768407	0.681571	0.656096	-0.0129044	0.240861
28.66	0.603529	0.473828	6.41093	0.00136255	0.283061	6.52221	0.584523	-2.17837	7.95805	-0.430808	0.192207	0.121213	1.06722	-0.75779	0.675377	0.656015	-0.0110387	0.239773
28.67	0.599175	0.475733	6.41216	0.0122192	0.275541	6.52893	0.591082	-2.17847	7.96044	-0.440045	0.188804	0.123198	1.10425	-0.746042	0.668524	0.655928	-0.00917252	0.238684
28.68	0.594727	0.477603	6.4134	0.0234505	0.268144	6.53558	0.597641	-2.17856	7.96282	-0.449497	0.185094	0.125362	1.14215	-0.733071	0.660958	0.655834	-0.00730582	0.237595
28.69	0.590184	0.479434	6.41466	0.0350652	0.260884	6.54215	0.604199	-2.17862	7.96519	-0.459165	0.181054	0.127719	1.18093	-0.718777	0.65262	0.655734	-0.00543859	0.236506
28.7	0.585543	0.481223	6.41595	0.047072	0.253773	6.54863	0.610756	-2.17866	7.96755	-0.469053	0.176654	0.130285	1.22058	-0.703046	0.643444	0.655628	-0.00357079	0.235416
28.71	0.580802	0.482966	6.41727	0.0594798	0.246828	6.55502	0.617312	-2.17869	7.9699	-0.479161	0.171865	0.133079	1.26113	-0.685759	0.63336	0.655516	-0.00170239	0.234326
28.72	0.575959	0.484659	6.41862	0.0722975	0.240064	6.5613	0.623866	-2.1787	7.97224	-0.489489	0.166654	0.136119	1.30256	-0.666781	0.622289	0.655398	0.000166629	0.233236
28.73	0.571012	0.486297	6.41999	0.0855339	0.233498	6.56746	0.63042	-2.17869	7.97457	-0.500034	0.160982	0.139427	1.34486	-0.645966	0.610147	0.655274	0.00203629	0.232145
28.74	0.565958	0.487877	6.42141	0.0991976	0.227151	6.5735	0.636972	-2.17866	7.97688	-0.510792	0.154812	0.143026	1.38802	-0.623154	0.59684	0.655144	0.00390662	0.231054
28.75	0.560795	0.489392	6.42285	0.113297	0.221043	6.57939	0.643522	-2.17861	7.97919	-0.521754	0.148098	0.146943	1.43201	-0.598169	0.582265	0.655009	0.00577764	0.229963
28.76	0.555522	0.490837	6.42435	0.12784	0.215196	6.58514	0.650072	-2.17854	7.98148	-0.532908	0.140793	0.151204	1.47677	-0.57082	0.566312	0.654867	0.00764934	0.228871
28.77	0.550136	0.492205	6.42588	0.142835	0.209635	6.59071	0.65662	-2.17846	7.98377	-0.54424	0.132844	0.155841	1.52224	-0.540899	0.548858	0.65472	0.00952175	0.227779
28.78	0.544637	0.493491	6.42746	0.158287	0.204387	6.59611	0.663166	-2.17835	7.98604	-0.555726	0.124196	0.160886	1.56834	-0.508178	0.52977	0.654567	0.0113949	0.226686
28.79	0.539021	0.494687	6.4291	0.174203	0.199481	6.6013	0.669711	-2.17823	7.9883	-0.567339	0.114786	0.166375	1.61495	-0.472411	0.508907	0.654409	0.0132686	0.225593
28.8	0.53329	0.495784	6.43079	0.190587	0.19495	6.60628	0.676254	-2.17809	7.99055	-0.579041	0.104548	0.172347	1.66192	-0.433334	0.486112	0.654245	0.0151431	0.2245
28.81	0.52744	0.496775	6.43255	0.207442	0.190827	6.61102	0.682796	-2.17792	7.99279	-0.590785	0.0934112	0.178843	1.70906	-0.390663	0.46122	0.654076	0.0170182	0.223406
28.82	0.521474	0.497649	6.43437	0.224768	0.187149	6.6155	0.689336	-2.17775	7.99502	-0.602514	0.0813004	0.185908	1.75615	-0.344096	0.434056	0.653902	0.018894	0.222312
28.83	0.51539	0.498397	6.43627	0.242564	0.183959	6.61969	0.695874	-2.17755	7.99724	-0.614154	0.0681363	0.193587	1.80289	-0.293316	0.404434	0.653723	0.0207703	0.221217
28.84	0.509191	0.499008	6.43825	0.260824	0.181298	6.62358	0.70241	-2.17733	7.99944	-0.625616	0.0538368	0.201929	1.84893	-0.237994	0.372163	0.653539	0.0226471	0.220123
28.85	0.502879	0.49947	6.44031	0.279539	0.179215	6.62712	0.708945	-2.17709	8.00164	-0.636791	0.0383186	0.210981	1.89382	-0.177799	0.337049	0.653349	0.0245244	0.219027
28.86	0.496457	0.49977	6.44247	0.298695	0.17776	6.63031	0.715477	-2.17684	8.00382	-0.647548	0.0214993	0.220792	1.93704	-0.112399	0.2989	0.653155	0.026402	0.217932
28.87	0.48993	0.499895	6.44473	0.318272	0.176985	6.63309	0.722008	-2.17657	8.006	-0.657728	0.00330086	0.231408	1.97796	-0.0414832	0.257532	0.652957	0.0282798	0.216837
28.88	0.483305	0.499831	6.4471	0.338244	0.176949	6.63545	0.728536	-2.17627	8.00816	-0.667147	-0.0163465	0.242869	2.01583	0.0352283	0.212784	0.652753	0.0301578	0.215741
28.89	0.47659	0.499563	6.44959	0.358576	0.17771	6.63734	0.735063	-2.17596	8.01031	-0.675588	-0.0374984	0.255207	2.04981	0.117958	0.164525	0.652545	0.0320357	0.214646
28.9	0.469797	0.499076	6.45221	0.379223	0.179329	6.63872	0.741587	-2.17563	8.01245	-0.682802	-0.0601893	0.268444	2.07887	0.206844	0.112674	0.652333	0.0339135	0.21355
28.91	0.462939	0.498354	6.45496	0.400133	0.181868	6.63958	0.74811	-2.17528	8.01458	-0.688509	-0.0844241	0.282581	2.10192	0.301905	0.0572219	0.652116	0.035791	0.212455
28.92	0.456033	0.497383	6.45786	0.421238	0.185387	6.63986	0.75463	-2.17492	8.0167	-0.692399	-0.110168	0.297598	2.1177	0.403004	-0.00175236	0.651896	0.0376679	0.21136
28.93	0.449099	0.496146	6.46091	0.442458	0.189947	6.63953	0.761147	-2.17453	8.01881	-0.694142	-0.137336	0.313446	2.1249	0.5098	-0.0640498	0.65167	0.0395441	0.210266
28.94	0.442159	0.494632	6.46413	0.463702	0.1956	6.63857	0.767663	-2.17413	8.02091	-0.693393	-0.165782	0.330039	2.12213	0.621708	-0.129329	0.651441	0.0414194	0.209172
28.95	0.43524	0.492827	6.46752	0.484863	0.202395	6.63694	0.774176	-2.1737	8.02299	-0.689815	-0.195289	0.347252	2.10805	0.73786	-0.197085	0.651207	0.0432936	0.208079
28.96	0.428373	0.490723	6.47108	0.505821	0.210368	6.63462	0.780687	-2.17326	8.02507	-0.683093	-0.225563	0.364911	2.0814	0.857084	-0.266632	0.650969	0.0451664	0.206986
28.97	0.42159	0.488314	6.47482	0.526446	0.219542	6.6316	0.787196	-2.1728	8.02713	-0.672968	-0.256232	0.382802	2.04114	0.977892	-0.337103	0.650727	0.0470377	0.205895
28.98	0.414925	0.485599	6.47873	0.546596	0.229925	6.62788	0.793702	-2.17232	8.02919	-0.659255	-0.286855	0.400665	1.98654	1.09851	-0.407466	0.650481	0.0489072	0.204804
28.99	0.408417	0.482579	6.48283	0.566128	0.241505	6.62346	0.800205	-2.17182	8.03123	-0.641879	-0.316932	0.41821	1.91729	1.21695	-0.476556	0.65023	0.0507747	0.203715
29	0.4021	0.479264	6.4871	0.584894	0.25425	6.61835	0.806706	-2.1713	8.03326	-0.620891	-0.345933	0.435127	1.83359	1.33109	-0.543136	0.649974	0.0526402	0.202627
29.01	0.39601	0.475666	6.49153	0.602754	0.268105	6.61261	0.813205	-2.17077	8.03528	-0.596483	-0.373328	0.451108	1.73622	1.43881	-0.605972	0.649714	0.0545034	0.20154
29.02	0.390181	0.471804	6.49611	0.619577	0.282998	6.60625	0.8197	-2.17021	8.03729	-0.568985	-0.398624	0.465864	1.62649	1.53813	-0.663911	0.649448	0.0563644	0.200454
29.03	0.384639	0.467702	6.50084	0.635249	0.298834	6.59935	0.826194	-2.16964	8.03929	-0.538849	-0.421398	0.479149	1.50622	1.62737	-0.715966	0.649178	0.058223	0.19937
29.04	0.379411	0.463386	6.50569	0.649674	0.315507	6.59195	0.832684	-2.16905	8.04128	-0.506621	-0.441326	0.490773	1.37758	1.70522	-0.76138	0.648902	0.0600793	0.198287
29.05	0.374512	0.458885	6.51065	0.66278	0.332898	6.58414	0.839172	-2.16844	8.04326	-0.472901	-0.458198	0.500616	1.24298	1.77086	-0.799668	0.648621	0.0619332	0.197206
29.06	0.369956	0.454232	6.5157	0.674522	0.350882	6.57599	0.845656	-2.16781	8.04522	-0.438304	-0.471929	0.508625	1.10488	1.82393	-0.830626	0.648334	0.0637848	0.196126
29.07	0.365747	0.449457	6.52082	0.684874	0.369335	6.56755	0.852138	-2.16716	8.04718	-0.403419	-0.482545	0.514818	0.965635	1.86455	-0.854319	0.648041	0.0656343	0.195047
29.08	0.361886	0.444591	6.52599	0.693838	0.388134	6.55892	0.858617	-2.1665	8.04912	-0.36878	-0.490173	0.519267	0.827379	1.89321	-0.871038	0.647742	0.0674816	0.193969
29.09	0.358369	0.439663	6.5312	0.701431	0.407162	6.55016	0.865093	-2.16581	8.05106	-0.334844	-0.495012	0.52209	0.691941	1.91072	-0.881254	0.647437	0.0693271	0.192893
29.1	0.355186	0.434699	6.53643	0.707691	0.426314	6.54132	0.871566	-2.16511	8.05298	-0.301981	-0.497317	0.523435	0.560798	1.9181	-0.885557	0.647126	0.0711707	0.191817
29.11	0.352325	0.429724	6.54166	0.712665	0.445494	6.53246	0.878036	-2.16439	8.05489	-0.27047	-0.497369	0.523465	0.435073	1.91646	-0.884604	0.646809	0.0730128	0.190743
29.12	0.349771	0.424759	6.54689	0.716413	0.464617	6.52364	0.884502	-2.16365	8.0568	-0.24051	-0.49546	0.522352	0.315555	1.90699	-0.879077	0.646485	0.0748533	0.189669
29.13	0.347509	0.419821	6.5521	0.718999	0.483611	6.51489	0.890965	-2.16289	8.05869	-0.212223	-0.491878	0.520262	0.202737	1.89082	-0.869644	0.646154	0.0766926	0.188596
29.14	0.345521	0.414926	6.55729	0.720491	0.502415	6.50626	0.897425	-2.16212	8.06057	-0.185672	-0.486891	0.517353	0.0968686	1.86903	-0.856937	0.645817	0.0785307	0.187524
29.15	0.34379	0.410087	6.56245	0.720959	0.520977	6.49776	0.903882	-2.16132	8.06244	-0.160868	-0.480749	0.513771	-0.00200221	1.84263	-0.841534	0.645474	0.0803678	0.186452
29.16	0.342298	0.405314	6.56757	0.720474	0.539255	6.48943	0.910335	-2.16051	8.0643	-0.137787	-0.473674	0.509643	-0.093976	1.81249	-0.823954	0.645124	0.082204	0.185381
29.17	0.341028	0.400616	6.57264	0.719102	0.557217	6.48129	0.916784	-2.15968	8.06615	-0.116376	-0.46586	0.505085	-0.179264	1.7794	-0.804649	0.644767	0.0840396	0.18431
29.18	0.339965	0.395999	6.57767	0.71691	0.574835	6.47335	0.92323	-2.15883	8.06798	-0.0965629	-0.457475	0.500194	-0.258153	1.74402	-0.784014	0.644404	0.0858746	0.18324
29.19	0.339092	0.391468	6.58264	0.713959	0.592092	6.46561	0.929672	-2.15796	8.06981	-0.0782643	-0.448663	0.495053	-0.330977	1.70694	-0.762383	0.644034	0.0877091	0.18217
29.2	0.338395	0.387026	6.58757	0.710309	0.60897	6.4581	0.936111	-2.15708	8.07163	-0.0613898	-0.439544	0.489734	-0.398099	1.66863	-0.740037	0.643658	0.0895432	0.1811
29.21	0.33786	0.382677	6.59244	0.706015	0.625461	6.45081	0.942545	-2.15617	8.07343	-0.0458465	-0.430221	0.484296	-0.459889	1.62951	-0.717212	0.643275	0.0913771	0.18003
29.22	0.337474	0.378422	6.59725	0.701128	0.641559	6.44376	0.948976	-2.15525	8.07523	-0.0315415	-0.420776	0.478786	-0.51672	1.58989	-0.694104	0.642886	0.0932109	0.17896
29.23	0.337225	0.374262	6.60201	0.695696	0.657259	6.43693	0.955403	-2.15431	8.07701	-0.0183848	-0.411277	0.473245	-0.568951	1.55006	-0.67087	0.64249	0.0950445	0.177891
29.24	0.337103	0.370197	6.60672	0.689763	0.67256	6.43034	0.961826	-2.15335	8.07879	-0.00628975	-0.40178	0.467705	-0.616929	1.51024	-0.647642	0.642088	0.0968782	0.176821
29.25	0.337096	0.366226	6.61137	0.683371	0.687464	6.42398	0.968245	-2.15237	8.08055	0.00482547	-0.392331	0.462193	-0.660981	1.47061	-0.624523	0.641679	0.0987119	0.175751
29.26	0.337196	0.36235	6.61596	0.676556	0.701973	6.41785	0.974659	-2.15137	8.0823	0.0150377	-0.382964	0.456729	-0.701414	1.43131	-0.601597	0.641263	0.100546	0.174682
29.27	0.337394	0.358567	6.6205	0.669353	0.716092	6.41195	0.98107	-2.15036	8.08404	0.0244184	-0.373707	0.451329	-0.738515	1.39245	-0.578929	0.640842	0.10238	0.173612
29.28	0.337682	0.354875	6.62499	0.661796	0.729824	6.40627	0.987476	-2.14933	8.08577	0.0330339	-0.364584	0.446007	-0.772549	1.35412	-0.55657	0.640414	0.104214	0.172542
29.29	0.338053	0.351274	6.62942	0.653912	0.743176	6.40081	0.993878	-2.14827	8.08749	0.0409453	-0.355609	0.440772	-0.803761	1.31639	-0.534559	0.63998	0.106048	0.171472
29.3	0.338499	0.347763	6.63381	0.645729	0.756154	6.39558	1.00028	-2.1472	8.0892	0.0482088	-0.346796	0.435631	-0.832374	1.2793	-0.512925	0.639539	0.107883	0.170401
29.31	0.339015	0.344338	6.63814	0.637272	0.768764	6.39055	1.00667	-2.14612	8.0909	0.054876	-0.338153	0.430589	-0.858596	1.24289	-0.491688	0.639092	0.109718	0.169331
29.32	0.339594	0.340999	6.64242	0.628564	0.781014	6.38574	1.01306	-2.14501	8.09259	0.0609942	-0.329687	0.425651	-0.882616	1.20719	-0.470863	0.638639	0.111554	0.16826
29.33	0.340233	0.337744	6.64665	0.619627	0.792911	6.38114	1.01944	-2.14389	8.09427	0.0666065	-0.321401	0.420817	-0.904606	1.17221	-0.450458	0.63818	0.11339	0.167189
29.34	0.340925	0.33457	6.65083	0.610479	0.804461	6.37673	1.02582	-2.14274	8.09593	0.0717525	-0.313297	0.41609	-0.924725	1.13796	-0.430477	0.637715	0.115226	0.166118
29.35	0.341667	0.331477	6.65497	0.601138	0.815672	6.37252	1.0322	-2.14158	8.09759	0.0764683	-0.305375	0.411469	-0.943117	1.10444	-0.410922	0.637244	0.117062	0.165047
29.36	0.342453	0.328462	6.65906	0.591622	0.826552	6.36851	1.03857	-2.1404	8.09923	0.0807868	-0.297635	0.406954	-0.959913	1.07164	-0.39179	0.636766	0.1189	0.163975
29.37	0.343281	0.325524	6.66311	0.581945	0.837108	6.36469	1.04493	-2.1392	8.10087	0.0847383	-0.290075	0.402544	-0.975236	1.03956	-0.373078	0.636282	0.120737	0.162903
29.38	0.344147	0.32266	6.66711	0.572121	0.847346	6.36105	1.05129	-2.13799	8.10249	0.0883503	-0.282692	0.398237	-0.989194	1.00819	-0.354779	0.635793	0.122575	0.161831
29.39	0.345047	0.319869	6.67108	0.562165	0.857274	6.35759	1.05765	-2.13675	8.1041	0.091648	-0.275483	0.394032	-1.00189	0.977518	-0.336886	0.635297	0.124413	0.160759
29.4	0.345979	0.31715	6.675	0.552087	0.866898	6.35431	1.064	-2.1355	8.10571	0.0946543	-0.268445	0.389926	-1.01341	0.947527	-0.319391	0.634796	0.126252	0.159686
29.41	0.346939	0.3145	6.67888	0.5419	0.876226	6.3512	1.07034	-2.13423	8.1073	0.0973905	-0.261573	0.385918	-1.02385	0.918202	-0.302285	0.634288	0.128091	0.158614
29.42	0.347926	0.311918	6.68271	0.531614	0.885265	6.34826	1.07668	-2.13294	8.10888	0.0998759	-0.254865	0.382004	-1.03328	0.889528	-0.285558	0.633775	0.12993	0.157541
29.43	0.348936	0.309402	6.68652	0.521238	0.894019	6.34549	1.08302	-2.13163	8.11045	0.102128	-0.248314	0.378183	-1.04177	0.861487	-0.269201	0.633256	0.13177	0.156467
29.44	0.349968	0.306951	6.69028	0.510781	0.902496	6.34288	1.08935	-2.1303	8.11201	0.104163	-0.241918	0.374452	-1.04938	0.834063	-0.253203	0.632731	0.133611	0.155394
29.45	0.351019	0.304563	6.694	0.500253	0.910702	6.34042	1.09567	-2.12896	8.11356	0.105997	-0.235672	0.370809	-1.05619	0.807238	-0.237555	0.6322	0.135451	0.15432
29.46	0.352087	0.302237	6.6977	0.48966	0.918643	6.33812	1.10199	-2.12759	8.1151	0.107642	-0.229572	0.36725	-1.06223	0.780994	-0.222246	0.631663	0.137293	0.153246
29.47	0.353171	0.299971	6.70135	0.479011	0.926324	6.33598	1.10831	-2.12621	8.11662	0.109111	-0.223612	0.363774	-1.06756	0.755314	-0.207266	0.63112	0.139134	0.152172
29.48	0.354269	0.297764	6.70497	0.468311	0.933751	6.33398	1.11461	-2.12481	8.11814	0.110416	-0.217789	0.360377	-1.07224	0.730181	-0.192605	0.630572	0.140976	0.151097
29.49	0.355379	0.295615	6.70856	0.457568	0.94093	6.33212	1.12092	-2.12339	8.11964	0.111568	-0.212099	0.357058	-1.07629	0.705577	-0.178253	0.630018	0.142818	0.150023
29.5	0.356499	0.293522	6.71211	0.446787	0.947864	6.33041	1.12722	-2.12195	8.12114	0.112577	-0.206537	0.353813	-1.07976	0.681488	-0.164201	0.629458	0.144661	0.148948
29.51	0.35763	0.291484	6.71563	0.435974	0.954561	6.32884	1.13351	-2.1205	8.12262	0.113451	-0.2011	0.350642	-1.08269	0.657895	-0.150439	0.628892	0.146504	0.147873
29.52	0.358768	0.2895	6.71913	0.425135	0.961024	6.3274	1.13979	-2.11902	8.1241	0.114198	-0.195783	0.34754	-1.08511	0.634785	-0.136958	0.628321	0.148347	0.146798
29.53	0.359913	0.287568	6.72259	0.414274	0.967258	6.3261	1.14607	-2.11753	8.12556	0.114828	-0.190583	0.344506	-1.08706	0.61214	-0.123748	0.627744	0.15019	0.145722
29.54	0.361064	0.285688	6.72602	0.403395	0.973268	6.32493	1.15235	-2.11602	8.12701	0.115347	-0.185495	0.341539	-1.08855	0.589947	-0.110802	0.627162	0.152034	0.144647
29.55	0.36222	0.283858	6.72942	0.392504	0.979059	6.32388	1.15862	-2.11449	8.12845	0.115761	-0.180517	0.338635	-1.08962	0.568191	-0.0981112	0.626573	0.153878	0.143571
29.56	0.363379	0.282077	6.73279	0.381604	0.984634	6.32296	1.16488	-2.11294	8.12988	0.116077	-0.175645	0.335793	-1.09029	0.546858	-0.0856669	0.625979	0.155722	0.142495
29.57	0.364541	0.280344	6.73613	0.3707	0.989997	6.32217	1.17114	-2.11137	8.1313	0.1163	-0.170875	0.333011	-1.09058	0.525934	-0.0734615	0.62538	0.157567	0.141419
29.58	0.365705	0.278659	6.73945	0.359794	0.995154	6.32149	1.17739	-2.10979	8.13271	0.116436	-0.166205	0.330286	-1.09052	0.505407	-0.0614875	0.624775	0.159411	0.140343
29.59	0.366869	0.27702	6.74274	0.34889	1.00011	6.32094	1.18363	-2.10819	8.13411	0.11649	-0.16163	0.327618	-1.09012	0.485264	-0.0497375	0.624164	0.161256	0.139267
29.6	0.368034	0.275426	6.746	0.337993	1.00486	6.3205	1.18987	-2.10656	8.1355	0.116466	-0.157149	0.325003	-1.08941	0.465494	-0.0382046	0.623548	0.163101	0.138191
29.61	0.369199	0.273877	6.74924	0.327103	1.00942	6.32017	1.1961	-2.10492	8.13687	0.116369	-0.152757	0.322442	-1.0884	0.446083	-0.0268817	0.622926	0.164946	0.137115
29.62	0.370361	0.272371	6.75245	0.316225	1.01378	6.31996	1.20233	-2.10327	8.13824	0.116203	-0.148453	0.319931	-1.08711	0.427022	-0.0157626	0.622298	0.166791	0.136038
29.63	0.371522	0.270907	6.75564	0.305362	1.01796	6.31986	1.20855	-2.10159	8.13959	0.11597	-0.144234	0.31747	-1.08555	0.408298	-0.00484067	0.621665	0.168637	0.134962
29.64	0.372681	0.269486	6.7588	0.294515	1.02195	6.31986	1.21476	-2.09989	8.14094	0.115675	-0.140096	0.315056	-1.08373	0.389903	0.00589001	0.621027	0.170482	0.133886
29.65	0.373836	0.268105	6.76194	0.283688	1.02576	6.31997	1.22097	-2.09818	8.14227	0.115322	-0.136038	0.312689	-1.08167	0.371825	0.0164353	0.620383	0.172327	0.132809
29.66	0.374987	0.266765	6.76505	0.272883	1.02939	6.32019	1.22717	-2.09645	8.14359	0.114912	-0.132057	0.310367	-1.07938	0.354056	0.0268009	0.619733	0.174173	0.131733
29.67	0.376134	0.265464	6.76815	0.262101	1.03284	6.32051	1.23336	-2.0947	8.14491	0.114449	-0.128151	0.308088	-1.07687	0.336585	0.0369922	0.619078	0.176018	0.130656
29.68	0.377276	0.264202	6.77122	0.251346	1.03612	6.32093	1.23955	-2.09293	8.14621	0.113935	-0.124317	0.305852	-1.07416	0.319404	0.0470145	0.618418	0.177864	0.129579
29.69	0.378412	0.262977	6.77426	0.240619	1.03923	6.32145	1.24573	-2.09114	8.1475	0.113373	-0.120553	0.303656	-1.07125	0.302504	0.0568727	0.617752	0.179709	0.128503
29.7	0.379543	0.26179	6.77729	0.229922	1.04217	6.32207	1.25191	-2.08933	8.14878	0.112766	-0.116858	0.3015	-1.06814	0.285877	0.0665717	0.61708	0.181555	0.127427
29.71	0.380667	0.26064	6.78029	0.219256	1.04495	6.32278	1.25807	-2.08751	8.15005	0.112114	-0.113229	0.299383	-1.06486	0.269515	0.0761162	0.616403	0.1834	0.12635
29.72	0.381785	0.259525	6.78328	0.208625	1.04756	6.32359	1.26423	-2.08566	8.1513	0.111421	-0.109664	0.297304	-1.06141	0.25341	0.0855108	0.615721	0.185245	0.125274
29.73	0.382896	0.258446	6.78624	0.198029	1.05002	6.32449	1.27039	-2.0838	8.15255	0.110688	-0.106161	0.295261	-1.05779	0.237555	0.0947596	0.615033	0.18709	0.124197
29.74	0.383999	0.257402	6.78918	0.18747	1.05231	6.32548	1.27653	-2.08192	8.15379	0.109917	-0.102719	0.293253	-1.05401	0.221943	0.103867	0.61434	0.188935	0.123121
29.75	0.385094	0.256392	6.7921	0.176949	1.05446	6.32657	1.28267	-2.08002	8.15501	0.10911	-0.0993364	0.29128	-1.05008	0.206566	0.112837	0.613641	0.19078	0.122045
29.76	0.386181	0.255415	6.79501	0.166469	1.05645	6.32774	1.28881	-2.07811	8.15623	0.108268	-0.0960106	0.28934	-1.04601	0.191418	0.121673	0.612937	0.192624	0.120969
29.77	0.387259	0.254471	6.79789	0.15603	1.05829	6.329	1.29493	-2.07617	8.15743	0.107392	-0.0927405	0.287432	-1.0418	0.176493	0.130379	0.612227	0.194469	0.119893
29.78	0.388329	0.25356	6.80076	0.145633	1.05998	6.33035	1.30105	-2.07422	8.15863	0.106485	-0.0895244	0.285556	-1.03745	0.161785	0.138959	0.611512	0.196313	0.118817
29.79	0.389389	0.252681	6.8036	0.135281	1.06152	6.33178	1.30716	-2.07224	8.15981	0.105547	-0.086361	0.283711	-1.03298	0.147287	0.147416	0.610792	0.198157	0.117742
29.8	0.390439	0.251833	6.80643	0.124974	1.06292	6.33329	1.31327	-2.07025	8.16098	0.104579	-0.0832487	0.281895	-1.02838	0.132994	0.155753	0.610066	0.2	0.116666
29.81	0.39148	0.251016	6.80924	0.114714	1.06418	6.33489	1.31936	-2.06824	8.16214	0.103583	-0.0801861	0.280109	-1.02367	0.118901	0.163974	0.609335	0.201844	0.115591
29.82	0.392511	0.250229	6.81203	0.104501	1.0653	6.33657	1.32545	-2.06622	8.16329	0.10256	-0.077172	0.27835	-1.01884	0.105002	0.172082	0.608598	0.203687	0.114516
29.83	0.393531	0.249472	6.81481	0.0943373	1.06628	6.33833	1.33154	-2.06417	8.16443	0.10151	-0.0742051	0.27662	-1.0139	0.0912911	0.18008	0.607856	0.205529	0.113441
29.84	0.394541	0.248745	6.81757	0.0842235	1.06713	6.34018	1.33761	-2.06211	8.16556	0.100435	-0.0712841	0.274916	-1.00885	0.0777647	0.187971	0.607109	0.207372	0.112367
29.85	0.39554	0.248046	6.82031	0.0741607	1.06784	6.34209	1.34368	-2.06002	8.16668	0.0993355	-0.0684077	0.273238	-1.0037	0.0644174	0.195756	0.606356	0.209213	0.111292
